board,rep,strategy,n_lots,n_open_excl,mean_net_pct,win_rate,net_won_mean,n_replaced,n_dropped,dup_pi,dup_real
b2,25,book_pullback_ma20,17918,98,-0.210288,0.402277,-2082,0,0,0,0
b2,26,book_pullback_ma20,17925,91,0.060924,0.398047,630,0,0,0,0
b2,27,book_pullback_ma20,17909,107,-0.142189,0.408901,-1393,0,0,0,0
b2,28,book_pullback_ma20,17915,101,-0.212277,0.396818,-2055,0,0,0,0
b2,29,book_pullback_ma20,17913,103,-0.177679,0.40278,-1756,0,0,0,0
b2,30,book_pullback_ma20,17923,93,-0.136708,0.400993,-1359,0,0,0,0
b2,31,book_pullback_ma20,17912,104,-0.102441,0.406208,-1028,0,0,0,0
b2,32,book_pullback_ma20,17903,113,-0.239472,0.40658,-2364,0,0,0,0
b2,33,book_pullback_ma20,17903,113,-0.121398,0.401609,-1193,0,0,0,0
b2,34,book_pullback_ma20,17906,110,0.141282,0.403831,1446,0,0,0,0
b2,35,book_pullback_ma20,17916,100,-0.092513,0.400982,-893,0,0,0,0
b2,36,book_pullback_ma20,17895,121,0.126567,0.403185,1297,0,0,0,0
b2,37,book_pullback_ma20,17908,108,-0.26259,0.404624,-2601,0,0,0,0
b2,38,book_pullback_ma20,17893,123,0.029331,0.404236,331,0,0,0,0
b2,39,book_pullback_ma20,17916,100,-0.144741,0.404276,-1413,0,0,0,0
b2,40,book_pullback_ma20,17916,100,-0.23982,0.401094,-2359,0,0,0,0
b2,41,book_pullback_ma20,17892,124,0.091098,0.404427,954,0,0,0,0
b2,42,book_pullback_ma20,17900,116,-0.327183,0.403073,-3222,0,0,0,0
b2,43,book_pullback_ma20,17910,106,-0.140803,0.400893,-1358,0,0,0,0
b2,44,book_pullback_ma20,17907,109,-0.096603,0.406824,-957,0,0,0,0
b2,45,book_pullback_ma20,17897,119,-0.222625,0.404481,-2188,0,0,0,0
b2,46,book_pullback_ma20,17911,105,-0.305594,0.402825,-3013,0,0,0,0
b2,47,book_pullback_ma20,17893,123,-0.173001,0.401721,-1683,0,0,0,0
b2,48,book_pullback_ma20,17903,113,-0.171007,0.406803,-1692,0,0,0,0
b2,49,book_pullback_ma20,17918,98,-0.185322,0.4025,-1814,0,0,0,0
b2,50,book_pullback_ma20,17908,108,-0.182478,0.408086,-1785,0,0,0,0
b2,51,book_pullback_ma20,17901,115,-0.30906,0.397017,-3043,0,0,0,0
b2,52,book_pullback_ma20,17925,91,-0.279246,0.400335,-2764,0,0,0,0
b2,53,book_pullback_ma20,17911,105,-0.121021,0.403495,-1196,0,0,0,0
b2,54,book_pullback_ma20,17916,100,-0.06698,0.406341,-618,0,0,0,0
b2,55,book_pullback_ma20,17911,105,-0.197125,0.399531,-1951,0,0,0,0
b2,56,book_pullback_ma20,17901,115,-0.174022,0.406681,-1700,0,0,0,0
b2,57,book_pullback_ma20,17900,116,0.159365,0.407486,1615,0,0,0,0
b2,58,book_pullback_ma20,17916,100,-0.212471,0.404778,-2117,0,0,0,0
b2,59,book_pullback_ma20,17904,112,-0.132469,0.405161,-1281,0,0,0,0
b2,60,book_pullback_ma20,17910,106,0.294009,0.401731,2972,0,0,0,0
b2,61,book_pullback_ma20,17892,124,-0.232289,0.403029,-2301,0,0,0,0
b2,62,book_pullback_ma20,17910,106,-0.199939,0.403573,-1947,0,0,0,0
b2,63,book_pullback_ma20,17895,121,-0.173578,0.405365,-1700,0,0,0,0
b2,64,book_pullback_ma20,17912,104,0.10798,0.406208,1090,0,0,0,0
b2,65,book_pullback_ma20,17905,111,-0.239068,0.400223,-2376,0,0,0,0
b2,66,book_pullback_ma20,17925,91,-0.245533,0.407085,-2403,0,0,0,0
b2,67,book_pullback_ma20,17908,108,-0.283215,0.403172,-2797,0,0,0,0
b2,68,book_pullback_ma20,17912,104,0.035278,0.409949,370,0,0,0,0
b2,69,book_pullback_ma20,17911,105,-0.251191,0.400815,-2470,0,0,0,0
b2,70,book_pullback_ma20,17908,108,-0.247375,0.395912,-2448,0,0,0,0
b2,71,book_pullback_ma20,17902,114,0.032742,0.401799,351,0,0,0,0
b2,72,book_pullback_ma20,17894,122,-0.066548,0.405276,-648,0,0,0,0
b2,73,book_pullback_ma20,17925,91,-0.111246,0.407252,-1084,0,0,0,0
b2,74,book_pullback_ma20,17899,117,-0.102063,0.407397,-1006,0,0,0,0
b2,75,book_pullback_ma20,17904,112,0.081565,0.408903,841,0,0,0,0
b2,76,book_pullback_ma20,17907,109,0.000111,0.412185,25,0,0,0,0
b2,77,book_pullback_ma20,17900,116,-0.035277,0.408045,-322,0,0,0,0
b2,78,book_pullback_ma20,17904,112,-0.123099,0.404658,-1218,0,0,0,0
b2,79,book_pullback_ma20,17921,95,-0.181744,0.401094,-1792,0,0,0,0
b2,80,book_pullback_ma20,17900,116,-0.342953,0.397374,-3376,0,0,0,0
b2,81,book_pullback_ma20,17902,114,0.284346,0.405262,2882,0,0,0,0
b2,82,book_pullback_ma20,17893,123,0.209969,0.40351,2134,0,0,0,0
b2,83,book_pullback_ma20,17899,117,-0.235846,0.406559,-2331,0,0,0,0
b2,84,book_pullback_ma20,17911,105,-0.004795,0.400313,-15,0,0,0,0
b2,85,book_pullback_ma20,17914,102,0.062649,0.404432,641,0,0,0,0
b2,86,book_pullback_ma20,17901,115,-0.09413,0.409083,-886,0,0,0,0
b2,87,book_pullback_ma20,17894,122,-0.324283,0.40399,-3191,0,0,0,0
b2,88,book_pullback_ma20,17903,113,-0.33279,0.402056,-3294,0,0,0,0
b2,89,book_pullback_ma20,17915,101,-0.259152,0.402791,-2543,0,0,0,0
b2,90,book_pullback_ma20,17909,107,-0.158503,0.405271,-1561,0,0,0,0
b2,91,book_pullback_ma20,17891,125,0.059394,0.403499,625,0,0,0,0
b2,92,book_pullback_ma20,17914,102,-0.062147,0.406721,-609,0,0,0,0
b2,93,book_pullback_ma20,17895,121,-0.237352,0.394132,-2358,0,0,0,0
b2,94,book_pullback_ma20,17901,115,-0.342232,0.399419,-3385,0,0,0,0
b2,95,book_pullback_ma20,17909,107,-0.130212,0.411022,-1295,0,0,0,0
b2,96,book_pullback_ma20,17917,99,-0.32402,0.399286,-3205,0,0,0,0
b2,97,book_pullback_ma20,17896,120,-0.211328,0.401207,-2081,0,0,0,0
b2,98,book_pullback_ma20,17894,122,-0.228878,0.401699,-2244,0,0,0,0
b2,99,book_pullback_ma20,17912,104,-0.111703,0.404198,-1088,0,0,0,0
b2,100,book_pullback_ma20,17899,117,-0.158404,0.403766,-1540,0,0,0,0
b2,101,book_pullback_ma20,17890,126,-0.107605,0.402236,-1052,0,0,0,0
b2,102,book_pullback_ma20,17903,113,-0.300759,0.399765,-3008,0,0,0,0
b2,103,book_pullback_ma20,17899,117,-0.113292,0.402536,-1136,0,0,0,0
b2,104,book_pullback_ma20,17890,126,-0.192919,0.402795,-1916,0,0,0,0
b2,105,book_pullback_ma20,17889,127,-0.174378,0.40483,-1710,0,0,0,0
b2,106,book_pullback_ma20,17910,106,-0.196313,0.403797,-1911,0,0,0,0
b2,107,book_pullback_ma20,17905,111,-0.080258,0.404412,-765,0,0,0,0
b2,108,book_pullback_ma20,17904,112,-0.260343,0.405161,-2566,0,0,0,0
b2,109,book_pullback_ma20,17905,111,-0.249036,0.407428,-2470,0,0,0,0
b2,110,book_pullback_ma20,17897,119,-0.115455,0.401911,-1112,0,0,0,0
b2,111,book_pullback_ma20,17903,113,-0.16628,0.409149,-1654,0,0,0,0
b2,112,book_pullback_ma20,17897,119,-0.241911,0.404481,-2357,0,0,0,0
b2,113,book_pullback_ma20,17911,105,0.025221,0.399531,274,0,0,0,0
b2,114,book_pullback_ma20,17918,98,-0.125696,0.404956,-1247,0,0,0,0
b2,115,book_pullback_ma20,17926,90,-0.064547,0.406895,-631,0,0,0,0
b2,116,book_pullback_ma20,17901,115,0.34767,0.407128,3494,0,0,0,0
b2,117,book_pullback_ma20,17900,116,-0.253,0.404358,-2487,0,0,0,0
b2,118,book_pullback_ma20,17923,93,-0.121418,0.408693,-1170,0,0,0,0
b2,119,book_pullback_ma20,17909,107,-0.116613,0.401251,-1141,0,0,0,0
b2,120,book_pullback_ma20,17911,105,-0.309916,0.399029,-3051,0,0,0,0
b2,121,book_pullback_ma20,17890,126,-0.088425,0.403186,-847,0,0,0,0
b2,122,book_pullback_ma20,17908,108,0.014441,0.404624,165,0,0,0,0
b2,123,book_pullback_ma20,17908,108,-0.058778,0.403116,-560,0,0,0,0
b2,124,book_pullback_ma20,17915,101,-0.28683,0.403238,-2839,0,0,0,0
b2,125,book_pullback_ma20,17904,112,-0.213184,0.402983,-2090,0,0,0,0
b2,126,book_pullback_ma20,17915,101,-0.087203,0.401395,-842,0,0,0,0
b2,127,book_pullback_ma20,17909,107,-0.037925,0.404713,-381,0,0,0,0
b2,128,book_pullback_ma20,17902,114,-0.148208,0.402022,-1456,0,0,0,0
b2,129,book_pullback_ma20,17889,127,-0.004411,0.402929,-34,0,0,0,0
b2,130,book_pullback_ma20,17901,115,-0.124791,0.407798,-1226,0,0,0,0
b2,131,book_pullback_ma20,17898,118,-0.005847,0.401665,-34,0,0,0,0
b2,132,book_pullback_ma20,17901,115,-0.047148,0.395788,-419,0,0,0,0
b2,133,book_pullback_ma20,17902,114,0.025997,0.404145,259,0,0,0,0
b2,134,book_pullback_ma20,17915,101,-0.138731,0.40854,-1382,0,0,0,0
b2,135,book_pullback_ma20,17930,86,0.027763,0.398885,300,0,0,0,0
b2,136,book_pullback_ma20,17912,104,-0.253224,0.403808,-2504,0,0,0,0
b2,137,book_pullback_ma20,17919,97,-0.125868,0.40125,-1202,0,0,0,0
b2,138,book_pullback_ma20,17907,109,-0.270616,0.394874,-2649,0,0,0,0
b2,139,book_pullback_ma20,17906,110,-0.217473,0.404278,-2157,0,0,0,0
b2,140,book_pullback_ma20,17899,117,0.234903,0.406168,2386,0,0,0,0
b2,141,book_pullback_ma20,17897,119,-0.267618,0.404314,-2642,0,0,0,0
b2,142,book_pullback_ma20,17908,108,-0.17566,0.403842,-1741,0,0,0,0
b2,143,book_pullback_ma20,17911,105,-0.088052,0.401876,-838,0,0,0,0
b2,144,book_pullback_ma20,17904,112,0.205279,0.401251,2089,0,0,0,0
b2,145,book_pullback_ma20,17917,99,0.011914,0.407602,172,0,0,0,0
b2,146,book_pullback_ma20,17907,109,-0.343184,0.396046,-3420,0,0,0,0
b2,147,book_pullback_ma20,17885,131,-0.145919,0.403467,-1425,0,0,0,0
b2,148,book_pullback_ma20,17899,117,0.120018,0.400525,1250,0,0,0,0
b2,149,book_pullback_ma20,17901,115,-0.254538,0.399922,-2512,0,0,0,0
b2,150,book_pullback_ma20,17903,113,0.090823,0.409987,911,0,0,0,0
b2,151,book_pullback_ma20,17897,119,-0.101517,0.399899,-1000,0,0,0,0
b2,152,book_pullback_ma20,17911,105,-0.08382,0.403383,-787,0,0,0,0
b2,153,book_pullback_ma20,17897,119,-0.222333,0.403028,-2187,0,0,0,0
b2,154,book_pullback_ma20,17919,97,-0.225578,0.395502,-2234,0,0,0,0
b2,155,book_pullback_ma20,17896,120,-0.414425,0.397966,-4132,0,0,0,0
b2,156,book_pullback_ma20,17891,125,-0.123812,0.400425,-1197,0,0,0,0
b2,157,book_pullback_ma20,17909,107,0.026082,0.407895,263,0,0,0,0
b2,158,book_pullback_ma20,17910,106,-0.348749,0.402066,-3463,0,0,0,0
b2,159,book_pullback_ma20,17916,100,-0.197568,0.401764,-1947,0,0,0,0
b2,160,book_pullback_ma20,17915,101,-0.290209,0.401451,-2858,0,0,0,0
b2,161,book_pullback_ma20,17879,137,0.197626,0.408804,1988,0,0,0,0
b2,162,book_pullback_ma20,17906,110,-0.302557,0.400648,-2976,0,0,0,0
b2,163,book_pullback_ma20,17889,127,-0.045812,0.409246,-429,0,0,0,0
b2,164,book_pullback_ma20,17921,95,-0.22096,0.400257,-2166,0,0,0,0
b2,165,book_pullback_ma20,17898,118,-0.087517,0.405353,-846,0,0,0,0
b2,166,book_pullback_ma20,17923,93,0.042002,0.404843,474,0,0,0,0
b2,167,book_pullback_ma20,17897,119,-0.278015,0.402861,-2748,0,0,0,0
b2,168,book_pullback_ma20,17911,105,-0.140128,0.397186,-1367,0,0,0,0
b2,169,book_pullback_ma20,17901,115,-0.07887,0.402212,-785,0,0,0,0
b2,170,book_pullback_ma20,17911,105,-0.192288,0.399419,-1873,0,0,0,0
b2,171,book_pullback_ma20,17895,121,-0.234466,0.401174,-2315,0,0,0,0
b2,172,book_pullback_ma20,17914,102,-0.016099,0.404376,-113,0,0,0,0
b2,173,book_pullback_ma20,17903,113,-0.097255,0.404681,-969,0,0,0,0
b2,174,book_pullback_ma20,17911,105,0.198532,0.395288,2046,0,0,0,0
b2,175,book_pullback_ma20,17898,118,-0.142224,0.404235,-1411,0,0,0,0
b2,176,book_pullback_ma20,17914,102,0.045645,0.402646,495,0,0,0,0
b2,177,book_pullback_ma20,17908,108,0.165027,0.401608,1681,0,0,0,0
b2,178,book_pullback_ma20,17891,125,-0.105105,0.401263,-1041,0,0,0,0
b2,179,book_pullback_ma20,17921,95,-0.071503,0.405669,-694,0,0,0,0
b2,180,book_pullback_ma20,17896,120,-0.084535,0.403274,-796,0,0,0,0
b2,181,book_pullback_ma20,17896,120,-0.174695,0.40646,-1721,0,0,0,0
b2,182,book_pullback_ma20,17892,124,-0.240156,0.40873,-2381,0,0,0,0
b2,183,book_pullback_ma20,17909,107,-0.19377,0.40086,-1901,0,0,0,0
b2,184,book_pullback_ma20,17909,107,-0.292242,0.404657,-2898,0,0,0,0
b2,185,book_pullback_ma20,17909,107,-0.237647,0.402423,-2317,0,0,0,0
b2,186,book_pullback_ma20,17898,118,-0.258043,0.400212,-2538,0,0,0,0
b2,187,book_pullback_ma20,17878,138,-0.113134,0.406533,-1120,0,0,0,0
b2,188,book_pullback_ma20,17892,124,-0.264581,0.400011,-2614,0,0,0,0
b2,189,book_pullback_ma20,17898,118,-0.027203,0.40809,-258,0,0,0,0
b2,190,book_pullback_ma20,17916,100,-0.050166,0.399475,-468,0,0,0,0
b2,191,book_pullback_ma20,17924,92,-0.228073,0.402868,-2263,0,0,0,0
b2,192,book_pullback_ma20,17911,105,-0.233959,0.403774,-2314,0,0,0,0
b2,193,book_pullback_ma20,17902,114,-0.018384,0.405541,-150,0,0,0,0
b2,194,book_pullback_ma20,17904,112,0.012065,0.401419,131,0,0,0,0
b2,195,book_pullback_ma20,17908,108,-0.029439,0.403339,-257,0,0,0,0
b2,196,book_pullback_ma20,17902,114,-0.149177,0.402357,-1468,0,0,0,0
b2,197,book_pullback_ma20,17915,101,0.029693,0.410941,309,0,0,0,0
b2,198,book_pullback_ma20,17910,106,-0.226513,0.401117,-2217,0,0,0,0
b2,199,book_pullback_ma20,17905,111,-0.252569,0.399051,-2504,0,0,0,0
b2,0,minervini_volume_dryup,8467,39,-0.185879,0.414078,-1797,0,0,0,0
b2,1,minervini_volume_dryup,8481,25,0.019269,0.426247,145,0,0,0,0
b2,2,minervini_volume_dryup,8481,25,0.013516,0.41988,32,0,0,0,0
b2,3,minervini_volume_dryup,8476,30,-0.042284,0.420599,-529,0,0,0,0
b2,4,minervini_volume_dryup,8472,34,-0.053526,0.424457,-701,0,0,0,0
b2,5,minervini_volume_dryup,8477,29,-0.136942,0.417719,-1583,0,0,0,0
b2,6,minervini_volume_dryup,8471,35,0.016593,0.42191,357,0,0,0,0
b2,7,minervini_volume_dryup,8474,32,0.115459,0.423885,921,0,0,0,0
b2,8,minervini_volume_dryup,8476,30,-0.117316,0.420481,-1357,0,0,0,0
b2,9,minervini_volume_dryup,8470,36,-0.167885,0.417355,-1873,0,0,0,0
b2,10,minervini_volume_dryup,8479,27,-0.085306,0.42104,-926,0,0,0,0
b2,11,minervini_volume_dryup,8467,39,-0.152447,0.416204,-1567,0,0,0,0
b2,12,minervini_volume_dryup,8481,25,-0.204033,0.418347,-2214,0,0,0,0
b2,13,minervini_volume_dryup,8477,29,-0.196579,0.415595,-1968,0,0,0,0
b2,14,minervini_volume_dryup,8476,30,-0.219483,0.413874,-2254,0,0,0,0
b2,15,minervini_volume_dryup,8477,29,-0.019473,0.423971,-395,0,0,0,0
b2,16,minervini_volume_dryup,8476,30,0.0764,0.428386,616,0,0,0,0
b2,17,minervini_volume_dryup,8472,34,-0.061693,0.415604,-606,0,0,0,0
b2,18,minervini_volume_dryup,8476,30,-0.184105,0.41647,-1829,0,0,0,0
b2,19,minervini_volume_dryup,8474,32,-0.07702,0.420227,-744,0,0,0,0
b2,20,minervini_volume_dryup,8467,39,0.079218,0.428015,711,0,0,0,0
b2,21,minervini_volume_dryup,8469,37,-0.138368,0.416224,-1282,0,0,0,0
b2,22,minervini_volume_dryup,8472,34,0.064541,0.425755,544,0,0,0,0
b2,23,minervini_volume_dryup,8472,34,-0.071142,0.422568,-847,0,0,0,0
b2,24,minervini_volume_dryup,8475,31,-0.100601,0.420059,-1185,0,0,0,0
b2,25,minervini_volume_dryup,8472,34,0.007772,0.422214,-38,0,0,0,0
b2,26,minervini_volume_dryup,8470,36,-0.05273,0.42255,-554,0,0,0,0
b2,27,minervini_volume_dryup,8482,24,-0.16233,0.414171,-1595,0,0,0,0
b2,28,minervini_volume_dryup,8479,27,-0.115802,0.422573,-1153,0,0,0,0
b2,29,minervini_volume_dryup,8479,27,0.087196,0.424814,680,0,0,0,0
b2,30,minervini_volume_dryup,8470,36,-0.228163,0.415821,-2397,0,0,0,0
b2,31,minervini_volume_dryup,8475,31,0.089509,0.423599,869,0,0,0,0
b2,32,minervini_volume_dryup,8475,31,0.011097,0.429145,174,0,0,0,0
b2,33,minervini_volume_dryup,8477,29,-0.096397,0.420432,-1063,0,0,0,0
b2,34,minervini_volume_dryup,8479,27,-0.082018,0.418092,-1005,0,0,0,0
b2,35,minervini_volume_dryup,8476,30,-0.052052,0.421779,-701,0,0,0,0
b2,36,minervini_volume_dryup,8471,35,-0.204012,0.41589,-2002,0,0,0,0
b2,37,minervini_volume_dryup,8475,31,-0.187413,0.417699,-1818,0,0,0,0
b2,38,minervini_volume_dryup,8473,33,-0.210157,0.416854,-2020,0,0,0,0
b2,39,minervini_volume_dryup,8472,34,0.078089,0.431421,586,0,0,0,0
b2,40,minervini_volume_dryup,8472,34,0.04958,0.430123,232,0,0,0,0
b2,41,minervini_volume_dryup,8478,28,0.074863,0.425926,730,0,0,0,0
b2,42,minervini_volume_dryup,8478,28,-0.027236,0.416844,-228,0,0,0,0
b2,43,minervini_volume_dryup,8478,28,-0.097109,0.420146,-986,0,0,0,0
b2,44,minervini_volume_dryup,8472,34,0.10145,0.42611,817,0,0,0,0
b2,45,minervini_volume_dryup,8473,33,-0.194643,0.415791,-1999,0,0,0,0
b2,46,minervini_volume_dryup,8475,31,-0.019894,0.420649,-375,0,0,0,0
b2,47,minervini_volume_dryup,8479,27,0.157098,0.42104,1474,0,0,0,0
b2,48,minervini_volume_dryup,8474,32,-0.104206,0.420581,-1010,0,0,0,0
b2,49,minervini_volume_dryup,8474,32,-0.243819,0.410668,-2559,0,0,0,0
b2,50,minervini_volume_dryup,8472,34,-0.075008,0.416667,-651,0,0,0,0
b2,51,minervini_volume_dryup,8469,37,0.114154,0.420593,1216,0,0,0,0
b2,52,minervini_volume_dryup,8477,29,-0.026104,0.42515,-363,0,0,0,0
b2,53,minervini_volume_dryup,8477,29,0.003976,0.426094,-178,0,0,0,0
b2,54,minervini_volume_dryup,8472,34,0.026586,0.427172,90,0,0,0,0
b2,55,minervini_volume_dryup,8471,35,-0.065627,0.422854,-729,0,0,0,0
b2,56,minervini_volume_dryup,8477,29,-0.1516,0.41819,-1582,0,0,0,0
b2,57,minervini_volume_dryup,8479,27,-0.00822,0.426819,14,0,0,0,0
b2,58,minervini_volume_dryup,8472,34,-0.035813,0.424221,-286,0,0,0,0
b2,59,minervini_volume_dryup,8476,30,-0.165697,0.422841,-1693,0,0,0,0
b2,60,minervini_volume_dryup,8470,36,-0.067189,0.423495,-704,0,0,0,0
b2,61,minervini_volume_dryup,8471,35,0.055604,0.424035,320,0,0,0,0
b2,62,minervini_volume_dryup,8466,40,-0.050895,0.425112,-509,0,0,0,0
b2,63,minervini_volume_dryup,8473,33,0.037712,0.428656,235,0,0,0,0
b2,64,minervini_volume_dryup,8475,31,-0.066453,0.422419,-957,0,0,0,0
b2,65,minervini_volume_dryup,8474,32,-0.086057,0.423059,-1003,0,0,0,0
b2,66,minervini_volume_dryup,8469,37,-0.009921,0.423427,69,0,0,0,0
b2,67,minervini_volume_dryup,8474,32,-0.043278,0.420345,-542,0,0,0,0
b2,68,minervini_volume_dryup,8472,34,-0.107978,0.42186,-1061,0,0,0,0
b2,69,minervini_volume_dryup,8476,30,0.224373,0.432397,2207,0,0,0,0
b2,70,minervini_volume_dryup,8482,24,0.057309,0.425607,592,0,0,0,0
b2,71,minervini_volume_dryup,8475,31,-0.234014,0.416401,-2317,0,0,0,0
b2,72,minervini_volume_dryup,8472,34,-0.038591,0.425992,-495,0,0,0,0
b2,73,minervini_volume_dryup,8476,30,0.122904,0.434049,1093,0,0,0,0
b2,74,minervini_volume_dryup,8471,35,0.217291,0.433715,2015,0,0,0,0
b2,75,minervini_volume_dryup,8475,31,-0.034087,0.422301,-433,0,0,0,0
b2,76,minervini_volume_dryup,8472,34,-0.069382,0.424693,-739,0,0,0,0
b2,77,minervini_volume_dryup,8477,29,-0.1747,0.417011,-1792,0,0,0,0
b2,78,minervini_volume_dryup,8474,32,-0.102135,0.420109,-1041,0,0,0,0
b2,79,minervini_volume_dryup,8468,38,-0.246106,0.412022,-2468,0,0,0,0
b2,80,minervini_volume_dryup,8480,26,0.011228,0.427594,13,0,0,0,0
b2,81,minervini_volume_dryup,8469,37,-0.126867,0.4226,-1318,0,0,0,0
b2,82,minervini_volume_dryup,8477,29,-0.076399,0.420432,-986,0,0,0,0
b2,83,minervini_volume_dryup,8475,31,-0.23374,0.415575,-2286,0,0,0,0
b2,84,minervini_volume_dryup,8473,33,0.080558,0.431134,644,0,0,0,0
b2,85,minervini_volume_dryup,8476,30,-0.156419,0.416588,-1484,0,0,0,0
b2,86,minervini_volume_dryup,8476,30,-0.004759,0.424021,-84,0,0,0,0
b2,87,minervini_volume_dryup,8478,28,-0.059803,0.425454,-751,0,0,0,0
b2,88,minervini_volume_dryup,8469,37,-0.014694,0.425316,-268,0,0,0,0
b2,89,minervini_volume_dryup,8476,30,-0.034002,0.421897,-506,0,0,0,0
b2,90,minervini_volume_dryup,8474,32,0.076728,0.429313,404,0,0,0,0
b2,91,minervini_volume_dryup,8475,31,-0.164026,0.412271,-1818,0,0,0,0
b2,92,minervini_volume_dryup,8472,34,-0.145546,0.419972,-1529,0,0,0,0
b2,93,minervini_volume_dryup,8474,32,-0.044547,0.427307,-477,0,0,0,0
b2,94,minervini_volume_dryup,8483,23,-0.16158,0.417777,-1689,0,0,0,0
b2,95,minervini_volume_dryup,8468,38,-0.17047,0.416155,-1629,0,0,0,0
b2,96,minervini_volume_dryup,8475,31,-0.048054,0.423363,-451,0,0,0,0
b2,97,minervini_volume_dryup,8473,33,-0.052303,0.423109,-667,0,0,0,0
b2,98,minervini_volume_dryup,8473,33,-0.138805,0.416736,-1475,0,0,0,0
b2,99,minervini_volume_dryup,8471,35,-0.025945,0.425333,-360,0,0,0,0
b2,100,minervini_volume_dryup,8468,38,-0.075762,0.41769,-971,0,0,0,0
b2,101,minervini_volume_dryup,8479,27,-0.103037,0.419271,-921,0,0,0,0
b2,102,minervini_volume_dryup,8470,36,-0.065233,0.424085,-718,0,0,0,0
b2,103,minervini_volume_dryup,8472,34,-0.135423,0.419027,-1270,0,0,0,0
b2,104,minervini_volume_dryup,8473,33,-0.11065,0.41827,-1223,0,0,0,0
b2,105,minervini_volume_dryup,8481,25,-0.084835,0.420351,-817,0,0,0,0
b2,106,minervini_volume_dryup,8476,30,-0.061123,0.422959,-783,0,0,0,0
b2,107,minervini_volume_dryup,8472,34,0.156956,0.42788,1667,0,0,0,0
b2,108,minervini_volume_dryup,8477,29,0.036192,0.426684,169,0,0,0,0
b2,109,minervini_volume_dryup,8474,32,0.113934,0.423885,1100,0,0,0,0
b2,110,minervini_volume_dryup,8472,34,0.036924,0.423749,361,0,0,0,0
b2,111,minervini_volume_dryup,8470,36,0.01666,0.428689,203,0,0,0,0
b2,112,minervini_volume_dryup,8476,30,-0.09932,0.422723,-1040,0,0,0,0
b2,113,minervini_volume_dryup,8473,33,0.03092,0.419568,304,0,0,0,0
b2,114,minervini_volume_dryup,8476,30,0.023332,0.42638,140,0,0,0,0
b2,115,minervini_volume_dryup,8470,36,0.088492,0.423849,715,0,0,0,0
b2,116,minervini_volume_dryup,8469,37,-0.035521,0.416814,-357,0,0,0,0
b2,117,minervini_volume_dryup,8473,33,-0.110277,0.420276,-1119,0,0,0,0
b2,118,minervini_volume_dryup,8474,32,-0.09956,0.422587,-1084,0,0,0,0
b2,119,minervini_volume_dryup,8480,26,-0.126827,0.420047,-1343,0,0,0,0
b2,120,minervini_volume_dryup,8473,33,-0.178306,0.416736,-1862,0,0,0,0
b2,121,minervini_volume_dryup,8479,27,-0.217374,0.416559,-2232,0,0,0,0
b2,122,minervini_volume_dryup,8474,32,-0.017438,0.426363,-233,0,0,0,0
b2,123,minervini_volume_dryup,8472,34,0.005867,0.428588,107,0,0,0,0
b2,124,minervini_volume_dryup,8473,33,0.067609,0.431252,590,0,0,0,0
b2,125,minervini_volume_dryup,8474,32,-0.09793,0.419873,-1116,0,0,0,0
b2,126,minervini_volume_dryup,8473,33,0.045201,0.426531,262,0,0,0,0
b2,127,minervini_volume_dryup,8476,30,-0.116687,0.41411,-907,0,0,0,0
b2,128,minervini_volume_dryup,8472,34,-0.010039,0.42729,-109,0,0,0,0
b2,129,minervini_volume_dryup,8482,24,0.125738,0.424428,1238,0,0,0,0
b2,130,minervini_volume_dryup,8470,36,-0.029898,0.427627,-344,0,0,0,0
b2,131,minervini_volume_dryup,8473,33,-0.13435,0.419804,-1381,0,0,0,0
b2,132,minervini_volume_dryup,8480,26,-0.234621,0.416392,-2304,0,0,0,0
b2,133,minervini_volume_dryup,8475,31,-0.04419,0.424071,-641,0,0,0,0
b2,134,minervini_volume_dryup,8474,32,-0.058935,0.420699,-631,0,0,0,0
b2,135,minervini_volume_dryup,8473,33,0.03643,0.418978,416,0,0,0,0
b2,136,minervini_volume_dryup,8470,36,0.020385,0.42562,113,0,0,0,0
b2,137,minervini_volume_dryup,8477,29,-0.084572,0.421847,-934,0,0,0,0
b2,138,minervini_volume_dryup,8471,35,0.068928,0.422382,619,0,0,0,0
b2,139,minervini_volume_dryup,8472,34,0.037662,0.42127,283,0,0,0,0
b2,140,minervini_volume_dryup,8476,30,-0.136909,0.415526,-1312,0,0,0,0
b2,141,minervini_volume_dryup,8475,31,-0.050454,0.419469,-608,0,0,0,0
b2,142,minervini_volume_dryup,8473,33,-0.126261,0.41945,-1276,0,0,0,0
b2,143,minervini_volume_dryup,8466,40,0.183486,0.420742,1824,0,0,0,0
b2,144,minervini_volume_dryup,8477,29,0.022422,0.426094,224,0,0,0,0
b2,145,minervini_volume_dryup,8476,30,0.021446,0.426026,174,0,0,0,0
b2,146,minervini_volume_dryup,8479,27,-0.206945,0.415969,-2226,0,0,0,0
b2,147,minervini_volume_dryup,8479,27,-0.038007,0.425404,-410,0,0,0,0
b2,148,minervini_volume_dryup,8473,33,-0.184455,0.415201,-1831,0,0,0,0
b2,149,minervini_volume_dryup,8477,29,0.214935,0.430577,2097,0,0,0,0
b2,150,minervini_volume_dryup,8475,31,0.049641,0.429145,240,0,0,0,0
b2,151,minervini_volume_dryup,8474,32,0.079623,0.424475,679,0,0,0,0
