strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_envelope_200d	box	0.811025312331537	6.230608372616195	0.33771056482267553	2.1041422727051065	188	0.75	-0.20613384016933267	0.6754656402732003	-0.35172310554777264	1.5487353993397786	0.580263695444478	-0.09992386006838196	-0.04522899480959519	False	clamp_frac_high(0.75)	10.0	2.0	1.5	0.0	2.0
book_envelope_200d	box	0.8070779363026022	6.1689725972195015	0.33771056482267553	2.0833272201826056	188	0.9627659574468085	-0.21008121619826747	0.6754656402732003	-0.35172310554777264	1.5301772793081065	0.561705575412806	-0.1001864241378612	-0.049341417084100336	False	clamp_frac_high(0.96)	10.0	2.0	2.0	0.0	2.0
book_envelope_200d	box	0.8070779363026022	6.1689725972195015	0.33771056482267553	2.0833272201826056	188	1.0	-0.21008121619826747	0.6754656402732003	-0.35172310554777264	1.5301772793081065	0.561705575412806	-0.1001864241378612	-0.049341417084100336	False	clamp_frac_high(1.00)	10.0	2.0	3.0	0.0	2.0
book_envelope_200d	box	0.8241798565382897	6.389737883109538	0.33186767453852295	2.1205474521782666	187	0.48663101604278075	-0.1929792959625799	0.6958132628976088	-0.33137548292336416	1.3917084505011623	0.42323674660586175	-0.10089260127323536	-0.020761225259280147	False	clamp_frac_high(0.49)	20.0	1.0	1.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.8877005347593583	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.89)	20.0	1.0	1.5	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9732620320855615	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.97)	20.0	1.0	2.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	1.0	3.0	0.0	2.0
book_envelope_200d	box	0.8241798565382897	6.389737883109538	0.33186767453852295	2.1205474521782666	187	0.48663101604278075	-0.1929792959625799	0.6958132628976088	-0.33137548292336416	1.3917084505011623	0.42323674660586175	-0.10089260127323536	-0.020761225259280147	False	clamp_frac_high(0.49)	20.0	1.5	1.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.8877005347593583	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.89)	20.0	1.5	1.5	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9732620320855615	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.97)	20.0	1.5	2.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	1.5	3.0	0.0	2.0
book_envelope_200d	box	0.8241798565382897	6.389737883109538	0.33186767453852295	2.1205474521782666	187	0.48663101604278075	-0.1929792959625799	0.6958132628976088	-0.33137548292336416	1.3917084505011623	0.42323674660586175	-0.10089260127323536	-0.020761225259280147	False	clamp_frac_high(0.49)	20.0	2.0	1.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.8877005347593583	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.89)	20.0	2.0	1.5	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9732620320855615	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.97)	20.0	2.0	2.0	0.0	2.0
book_envelope_200d	box	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	2.0	3.0	0.0	2.0
book_envelope_200d	atr	0.7122659930931321	4.815524825074085	0.20551437740408168	0.989659586299	312	0.0	-0.30489315940773754	0.7975959428598475	-0.2295928029611255	0.24373910383699737	-0.7247326000583032	-0.258869767870571	-0.37596483832157807	False	train_window_not_positive	10.0	1.0	1.0	0.0	2.0
book_envelope_200d	atr	0.8282408479229781	6.049701736772069	0.20105772298835714	1.2163392559541018	284	0.0	-0.1889183045778915	0.9687982989022461	-0.05839044691872686	0.4633168984712064	-0.5051548054240942	-0.23017778027621597	-0.18962284196624757	False	train_window_not_positive	10.0	1.0	1.5	0.0	2.0
book_envelope_200d	atr	0.962810903065888	8.541243710599543	0.17976275049773202	1.5353974620888284	264	0.0	-0.05434824943498162	0.9823650690957391	-0.04482367672523391	0.8640272962359077	-0.10444440765939289	-0.17796922046894464	-0.053868239386358985	False	train_window_not_positive	10.0	1.0	2.0	0.0	2.0
book_envelope_200d	atr	0.9426417071986996	8.646701995948604	0.17573162467139786	1.519498989797467	240	0.025	-0.07451744530217008	0.8873830325553206	-0.1398057132656524	1.06001238793782	0.09154068404251947	-0.19493231925695634	-0.02900963426179315	False	train_window_not_positive	10.0	1.0	3.0	0.0	2.0
book_envelope_200d	atr	0.9351750936997786	8.276817791788158	0.17626215855325864	1.4588897699325964	274	0.0	-0.08198405880109105	1.0080626401501929	-0.019126105670780102	0.7624508255595511	-0.20602087833574945	-0.200686632495686	-0.020136785150342118	False	train_window_not_positive	10.0	1.5	1.0	0.0	2.0
