strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_pullback_ma20	atr	0.42543191795211466	-0.5200538610471587	0.9939172334846532	-0.5168904948350042	473	0.016913319238900635	0.2917372857477691	0.5224694182929209	0.3278067158642765	0.370397854505169	0.26896375658052796	-0.09855550882662666	0.2995014739740335	False	bootstrap_p05<=0	10.0	2.0	1.0	0.0	2.0
book_pullback_ma20	atr	0.3888444345056696	-0.29151787678147784	0.9480881078237808	-0.2763846321945574	378	0.0291005291005291	0.255149802301324	0.4746416367040203	0.2799789342753759	0.5435383757884069	0.4421042778637659	-0.11796021257566414	0.3175271511119595	False	bootstrap_p05<=0	10.0	2.0	1.5	0.0	2.0
book_pullback_ma20	atr	0.4334457149763324	-0.2013090900040126	0.9973623166655423	-0.20077810037223418	318	0.1069182389937107	0.2997510827719868	0.5393326265342657	0.3446699241056213	0.7024323916642937	0.6009982937396526	-0.0616386391616012	0.3025497753266569	False	bootstrap_p05<=0	10.0	2.0	2.0	0.0	2.0
book_pullback_ma20	atr	0.4581148701343136	1.016944946011999	0.9814102501367198	0.998040193840909	287	0.4181184668989547	0.32442023792996805	0.5389206273730796	0.34425792494443513	1.1338246318807261	1.032390533956085	-0.09461764287462776	0.3163638217746169	False	clamp_frac_high(0.42)	10.0	2.0	3.0	0.0	2.0
book_pullback_ma20	atr	0.24115496539066866	-0.022475619691864523	0.7728206412563621	-0.01736962282290086	1142	0.0	0.10746033318632309	-0.4327661734655638	-0.6274288758942081	0.9924994260201375	0.8910653280954964	-0.09263158832676488	-0.43113143696245515	False	train_window_not_positive	20.0	1.0	1.0	0.0	2.0
book_pullback_ma20	atr	0.0037601218898289115	-0.6894117339224104	0.8629228235280842	-0.5949091200097187	927	0.0	-0.12993451031451667	-0.03046311135036082	-0.22512581377900523	0.34072877874020385	0.23929468081556282	-0.1327987006998205	-0.7686947779258815	False	train_window_not_positive	20.0	1.0	1.5	0.0	2.0
book_pullback_ma20	atr	0.16165590908784996	-0.42178601489718315	0.8389809810517666	-0.3538704445723537	789	0.0038022813688212928	0.027961276883504388	-0.00420742274049869	-0.1988701251691431	0.1428047867910644	0.04137068886642335	-0.08596483527379341	0.31764519187003526	False	train_window_not_positive	20.0	1.0	2.0	0.0	2.0
book_pullback_ma20	atr	0.36674739564869874	-0.301101075269349	0.9461637795564093	-0.2848909314053461	627	0.04146730462519936	0.23305276344435316	0.3644859191583055	0.1698232167296611	0.8569542481711483	0.7555201502465072	-0.12289826093409296	0.3129723174078591	False	bootstrap_p05<=0	20.0	1.0	3.0	0.0	2.0
book_pullback_ma20	atr	0.3774186435726523	-0.4805871664814276	0.9773050196935217	-0.46968025020258536	659	0.0	0.24372401136830674	0.4187935124657596	0.22413081003711516	0.8311461116049286	0.7297120136802875	-0.12736311027056632	0.09910106563459285	False	bootstrap_p05<=0	20.0	1.5	1.0	0.0	2.0
book_pullback_ma20	atr	0.4354237104191931	0.39281046318394064	0.9985670132905815	0.39224757101087754	531	0.007532956685499058	0.3017290782148475	0.5427541133110662	0.34809141088242174	0.38838399026256876	0.2869498923379277	-0.07780730373935305	0.3061169591361749	False	bootstrap_p05<=0	20.0	1.5	1.5	0.0	2.0
book_pullback_ma20	atr	0.4174971065119761	0.8639992616675101	0.8496499523225596	0.7340969314825266	460	0.02826086956521739	0.2838024743076305	0.43378998668145374	0.23912728425280932	0.7370375325689406	0.6356034346442995	-0.08105307003399484	0.3110324083734463	False	bootstrap_p05<=0	20.0	1.5	2.0	0.0	2.0
book_pullback_ma20	atr	0.39450908472215296	0.24126115618648544	0.9458734149125959	0.22820251368787214	396	0.17424242424242425	0.2608144525178074	0.26610517901608177	0.07144247658743735	1.2074662329091916	1.1060321349845506	-0.0643585019514166	0.3088975476517382	False	bootstrap_p05<=0	20.0	1.5	3.0	0.0	2.0
