post_date,logNo,stock_name,method,preset,preset_base,preset_mode,preset_mode_src,n_items
2017-01-13,220910477067,모나리자,"신고가 돌파 / 시가베팅(종베관점), 급등주 투매폭",,,미표기,,1
2017-05-31,221018802647,영진약품,스윙매매 / 바닥권 세력주 매집,,,미표기,,1
2017-10-18,221120063892,홈캐스트,스윙매매 / 바닥권 세력주 매집,,,미표기,,1
2017-11-18,221142995020,엘앤케이바이오,스윙매매 / 바닥권 세력주 매집,,,미표기,,1
2017-12-19,221166565701,다날,스윙매매 / 바닥권 세력주 매집,,,미표기,,1
2018-11-18,221400914494,인트론바이오,직전고점 매물 장악형 / 우량주 수급평단 박스권,,,미표기,,1
2018-11-21,221403224299,오스템임플란드,역배열 매물 돌파 / 우량주 수급평단 박스권,,,미표기,,1
2018-12-07,221414259899,슈프리마,점진적 상승 후 매물돌파 / 우량주 수급평단 박스권 매매,,,미표기,,1
2019-07-22,221592539593,진양화학,"박스권 돌파, 주요 지지선 탈환",,,미표기,,2
2019-07-22,221592539593,케이알피앤이,이평선밀집후 상승전환,,,미표기,,2
2019-07-24,221594160015,갤럭이사에스엠,"장기 이평선 탈환, 20일 이평선 재돌파",,,미표기,,1
2019-08-12,221614096444,한일화학,갭 - 매물돌파,,,미표기,,2
2019-08-12,221614096444,다날,3분봉 박스권 중하단 매매,,,미표기,,2
2019-08-16,221618309209,장원테크,갭-매물돌파,,,미표기,,3
2019-08-16,221618309209,서연탑메탈,매물돌파,,,미표기,,3
2019-08-16,221618309209,타이거일렉,20일선 돌파,,,미표기,,3
2019-08-20,221622433996,모비스,3분봉 박스권 매매,,,미표기,,1
2019-09-02,221636515137,현성바이탈,매물 영역 돌파,,,미표기,,1
2019-11-13,221707018828,에스코넥,매물영역 돌파(오전),,,미표기,,3
2019-11-13,221707018828,보라티알,전고직전 베팅(오전),,,미표기,,3
2019-11-13,221707018828,콤텍시스템,매물영역 돌파(오전),,,미표기,,3
2019-12-04,221726781081,넥스트아이,밀집돌파 검색포착,,,미표기,,5
2019-12-04,221726781081,ITX엠투엠,매물돌파 검색포착,,,미표기,,5
2019-12-04,221726781081,코리아나,이동평균선 밀집,,,미표기,,5
2019-12-04,221726781081,데일리블록체인,캔들 역전,,,미표기,,5
2019-12-04,221726781081,라이브플렉스,이등분선 레벨업 눌림목,,,미표기,,5
2019-12-24,221747711155,뉴파워프리즈마,종가베팅,,,미표기,,4
2019-12-24,221747711155,태양금속,시초가 베팅,,,미표기,,4
2019-12-24,221747711155,파인디앤씨,오전 단타,,,미표기,,4
2019-12-24,221747711155,한솔PNS,매물공백 공략,,,미표기,,4
2020-03-10,221846730860,대성엘텍,다중 볼린저밴드 돌파,,,미표기,,1
2020-04-21,221920878363,라온시큐어,매물돌파,,,미표기,,3
2020-04-21,221920878363,삼호개발,신고돌파,,,미표기,,3
2020-04-21,221920878363,이화공영,"매물,전고 돌파",,,미표기,,3
2020-09-07,222083164968,DSR제강,전고점 돌파,,,미표기,,3
2020-09-07,222083164968,에스에너지,연속상승,,,미표기,,3
2020-09-07,222083164968,삼일제약,연속상승,,,미표기,,3
2020-09-14,222088859300,지엠비코리아,연속 상승 패턴,,,미표기,,2
2020-09-14,222088859300,보락,연속 상승 패턴,,,미표기,,2
2020-09-15,222089825944,화신,매물 돌파 패턴,,,미표기,,2
2020-09-15,222089825944,모트렉스,연속 상승 패턴,,,미표기,,2
2020-09-16,222091114366,아세아텍,전고돌파,,,미표기,,5
2020-09-16,222091114366,디딤,직전고 돌파,,,미표기,,5
2020-09-16,222091114366,필옵틱스,전고 돌파 시도,,,미표기,,5
2020-09-16,222091114366,옵트론텍,직전고 돌파 시도 (쌍봉),,,미표기,,5
2020-09-16,222091114366,모헨즈,직전고 돌파,,,미표기,,5
2020-09-17,222092024771,휴네시온,전고돌파,,,미표기,,6
2020-09-17,222092024771,성창오토텍,2음봉,,,미표기,,6
2020-09-17,222092024771,서암기계공업,전고돌파,,,미표기,,6
2020-09-17,222092024771,라온시큐어,전고돌파,,,미표기,,6
2020-09-17,222092024771,심텍홀딩스,전고돌파,,,미표기,,6
2020-09-17,222092024771,케이사인,신고가 돌파,,,미표기,,6
2020-09-18,222092867049,옴니시스템,전고돌파,,,미표기,,1
2020-09-21,222095163371,신성델타테크,연속 상승,,,미표기,,4
2020-09-21,222095163371,제노포커스,직전고 돌파,,,미표기,,4
2020-09-21,222095163371,신화인터텍,전고돌파,,,미표기,,4
2020-09-21,222095163371,대신정보통신,전고돌파,,,미표기,,4
2020-09-22,222096145371,대한과학,전고돌파,,,미표기,,5
2020-09-22,222096145371,나인테크,연속상승,,,미표기,,5
2020-09-22,222096145371,나라엠앤디,연속 상승,,,미표기,,5
2020-09-22,222096145371,진메트릭스,추세 돌파,,,미표기,,5
2020-09-22,222096145371,삼륭물산,1음봉 반등,,,미표기,,5
2020-09-23,222097203697,줌인터넷,전일 상한가 전고돌파,,,미표기,,2
2020-09-23,222097203697,텔콘RF제약,박스권 돌파,,,미표기,,2
2020-09-24,222098184251,SCI평가정보,120일선 상한가,,,미표기,,7
2020-09-24,222098184251,아진산업,단기 추세돌파,,,미표기,,7
2020-09-24,222098184251,유틸렉스,직전고 돌파,,,미표기,,7
2020-09-24,222098184251,오르비텍,120일선 상승,,,미표기,,7
2020-09-24,222098184251,모트렉스,연속 상승,,,미표기,,7
2020-09-24,222098184251,줌인터넷,연속 상승,,,미표기,,7
2020-09-24,222098184251,새로닉스,연속 상승,,,미표기,,7
2020-09-25,222099452595,빅텍,연속 상승,,,미표기,,6
2020-09-25,222099452595,원풍물산,전고 돌파,,,미표기,,6
2020-09-25,222099452595,신테카바이오,연속 상승 + 신고가,,,미표기,,6
2020-09-25,222099452595,넵튠,연속 상승 + 신고가,,,미표기,,6
2020-09-25,222099452595,SV인베스트먼트,박스권 돌파,,,미표기,,6
2020-09-25,222099452595,대아이티아이,뉴스 발생,,,미표기,,6
2020-09-28,222101625751,SV인베스트먼트,연속 상승,,,미표기,,1
2020-09-29,222102653591,아주IB투자,반등 돌파,,,미표기,,3
2020-09-29,222102653591,오르비텍,반등 돌파,,,미표기,,3
2020-09-29,222102653591,엠플러스,반등 돌파,,,미표기,,3
2020-10-05,222107017538,네오크레마,꼬리 매물 돌파,,,미표기,,3
2020-10-05,222107017538,명문제약,전고점 갭 돌파,,,미표기,,3
2020-10-05,222107017538,SV.인베스트먼트,반등+돌파,,,미표기,,3
2020-10-06,222108253751,부방,매물돌파,,,미표기,,3
2020-10-06,222108253751,나인테크,3일 조정 - 반등,,,미표기,,3
2020-10-06,222108253751,녹십자엠에스,반등돌파,,,미표기,,3
2020-10-07,222109152962,새로닉스,반등돌파,,,미표기,,4
2020-10-07,222109152962,한창산업,연속상승,,,미표기,,4
2020-10-07,222109152962,로지시스,전고돌파,,,미표기,,4
2020-10-07,222109152962,한네트,전일꼬리 돌파,,,미표기,,4
2020-10-08,222110035056,알티캐스트,전고 돌파,,,미표기,,2
2020-10-08,222110035056,화인베스틸,매물 돌파,,,미표기,,2
2020-10-12,222113186092,한네트,전고 돌파,,,미표기,,2
2020-10-12,222113186092,오성첨단소재,전고 돌파,,,미표기,,2
2020-10-13,222114137602,모바일어플라이언스,"신고, 전고 돌파",,,미표기,,2
2020-10-13,222114137602,남성,연속 상승,,,미표기,,2
2020-10-14,222115446281,넥스트아이,징검다리 상승,,,미표기,,5
2020-10-14,222115446281,모다이노칩,연속 상승,,,미표기,,5
2020-10-14,222115446281,HDC현대EP,신고 돌파,,,미표기,,5
2020-10-14,222115446281,현대약품,반등 돌파,,,미표기,,5
2020-10-14,222115446281,KC코트렐,전고 돌파,,,미표기,,5
2020-10-15,222116103501,KEC,전고돌파(연속 상승),,,미표기,,2
2020-10-15,222116103501,화인베스틸,"전고, 반등 돌파",,,미표기,,2
2020-10-16,222117268095,에스코넥,연속 상승,,,미표기,,5
2020-10-16,222117268095,사조오양,10일선 반등,,,미표기,,5
2020-10-16,222117268095,CJ씨푸드,20일선 돌파,,,미표기,,5
2020-10-16,222117268095,서한,전고 돌파,,,미표기,,5
2020-10-16,222117268095,KT서브마린,직전고 돌파,,,미표기,,5
2020-10-19,222119732664,KEC,징검다리 상승,,,미표기,,3
2020-10-19,222119732664,광진실업,전고 돌파,,,미표기,,3
2020-10-19,222119732664,덕성,10일선 반등,,,미표기,,3
2020-10-20,222120798336,웰크론한텍,직전고 돌파,,,미표기,,4
2020-10-20,222120798336,원익,직전고 돌파,,,미표기,,4
2020-10-20,222120798336,모헨즈,직전고 돌파,,,미표기,,4
2020-10-20,222120798336,KMH,징거다리 상승,,,미표기,,4
2020-10-21,222122032407,대한과학,직전고 돌파,,,미표기,,6
2020-10-21,222122032407,링크제네시스,반등 돌파,,,미표기,,6
2020-10-21,222122032407,신풍제약,60일선 반등,,,미표기,,6
2020-10-21,222122032407,MP한강,징검다리 상승,,,미표기,,6
2020-10-21,222122032407,파커스,직전고 돌파,,,미표기,,6
2020-10-21,222122032407,앤디포스,20일선 돌파,,,미표기,,6
2020-10-22,222122918054,SCI평가정보,20일선 반등,,,미표기,,2
2020-10-22,222122918054,신라섬유,징검다리 상승,,,미표기,,2
2020-10-23,222124305446,옴니시스템,20일선 반등,,,미표기,,6
2020-10-23,222124305446,덕성,추세돌파,,,미표기,,6
2020-10-23,222124305446,문배철강,직전고 돌파,,,미표기,,6
2020-10-23,222124305446,롯데손해보험,박스권 돌파,,,미표기,,6
2020-10-23,222124305446,디케이앤디,징검다리 상승,,,미표기,,6
2020-10-23,222124305446,러셀,20일선 반등,,,미표기,,6
2020-10-26,222126601675,녹십자,연속 상승,,,미표기,,2
2020-10-26,222126601675,서연,직전고 돌파,,,미표기,,2
2020-10-27,222127712527,웰크론한텍,반등 돌파,,,미표기,,3
2020-10-27,222127712527,형지엘리트,연속 상승,,,미표기,,3
2020-10-27,222127712527,라온시큐어,전고 돌파,,,미표기,,3
2020-10-28,222129133753,아남전자,반등 돌파,,,미표기,,6
2020-10-28,222129133753,로보로보,연속 상승(120일 이동평균 돌파),,,미표기,,6
2020-10-28,222129133753,주성엔지니어링,연속 상승,,,미표기,,6
2020-10-28,222129133753,컬러레이,20일 이동평균선 반등,,,미표기,,6
2020-10-28,222129133753,삼본전자,전고 돌파,,,미표기,,6
2020-10-28,222129133753,진도,반등 돌파,,,미표기,,6
2020-10-29,222130074660,퓨처스트림네트웍스,전고 돌파,,,미표기,,3
2020-10-29,222130074660,웰크론,반등 돌파,,,미표기,,3
2020-10-29,222130074660,서린바이오,역배열 돌파,,,미표기,,3
2020-10-30,222131078257,우리기술투자,10일선 반등,,,미표기,,5
2020-10-30,222131078257,오디텍,반등 돌파,,,미표기,,5
2020-10-30,222131078257,박셀바이오,신고가 돌파,,,미표기,,5
2020-10-30,222131078257,나라엠엔디,20일 이동평균선 돌파,,,미표기,,5
2020-10-30,222131078257,까뮤이엔씨,이등분선 매매,,,미표기,,5
2020-11-02,222133355845,비덴트,반등 돌파,,,미표기,,4
2020-11-02,222133355845,이오플로우,반등 돌파,,,미표기,,4
2020-11-02,222133355845,오성첨산소재,반등 돌파,,,미표기,,4
2020-11-02,222133355845,국영지앤엠,직전고 돌파,,,미표기,,4
2020-11-03,222134065158,알에프텍,20일 이동평균선 돌파,,,미표기,,3
2020-11-03,222134065158,아이크래프트,"전고,추세 돌파",,,미표기,,3
2020-11-03,222134065158,알루코,직전고 돌파,,,미표기,,3
2020-11-04,222135246928,켐트로닉스,직전고 돌파,,,미표기,,5
2020-11-04,222135246928,AJ네트웍스,직전고 돌파,,,미표기,,5
2020-11-04,222135246928,녹십자홀딩스,연속상승,,,미표기,,5
2020-11-04,222135246928,유니온머티리얼,직전고 돌파,,,미표기,,5
2020-11-04,222135246928,대아티아이,20일 이동평균선 돌파,,,미표기,,5
2020-11-05,222136187294,엔지켐생명과학,20일 이동평균선 돌파,,,미표기,,7
2020-11-05,222136187294,성호전자,직전고 돌파,,,미표기,,7
2020-11-05,222136187294,셀리버리,직전고 돌파,,,미표기,,7
2020-11-05,222136187294,삼진엘앤디,반등 돌파,,,미표기,,7
2020-11-05,222136187294,센트랄모텍,20일 이동평균선 돌파,,,미표기,,7
2020-11-05,222136187294,SV인베스트먼트,전저점 반등,,,미표기,,7
2020-11-05,222136187294,제이씨케미칼,20일 이동평균선 돌파,,,미표기,,7
2020-11-06,222137165693,우리기술투자,"직전고, 신고가 돌파",,,미표기,,4
2020-11-06,222137165693,소마젠,20일 이동평균선 돌파,,,미표기,,4
2020-11-06,222137165693,에이티넘인베스트,직전고 돌파,,,미표기,,4
2020-11-06,222137165693,제일약품,직전고 돌파,,,미표기,,4
2020-11-09,222139604663,디딤,전고점 돌파,,,미표기,,1
2020-11-10,222140288668,일신바이오,20일 이동평균선 돌파,,,미표기,,2
2020-11-10,222140288668,컬러에이,반등 돌파,,,미표기,,2
2020-11-11,222141247467,모베이스,직전고 돌파,,,미표기,,3
2020-11-11,222141247467,명문제약,20일 이동평균선 돌파,,,미표기,,3
2020-11-11,222141247467,녹십자랩셀,연속 상승,,,미표기,,3
2020-11-12,222142136647,루트로닉,연속 상승,,,미표기,,3
2020-11-12,222142136647,제이씨케미칼,반등 돌파,,,미표기,,3
2020-11-12,222142136647,네온테크,직전고점 상승,,,미표기,,3
2020-11-13,222143198590,대신정보통신,직전고 돌파,,,미표기,,4
2020-11-13,222143198590,유라테크,징검다리 상승,,,미표기,,4
2020-11-13,222143198590,소마젠,직전고 돌파,,,미표기,,4
2020-11-13,222143198590,태경케미칼,연속 상승,,,미표기,,4
2020-11-16,222145659255,소룩스,반등 돌파,,,미표기,,2
2020-11-16,222145659255,나노,직전고 돌파,,,미표기,,2
2020-11-17,222146631495,일신바이오,반등 돌파,,,미표기,,3
2020-11-17,222146631495,삼일기업공사,신고가 돌파,,,미표기,,3
2020-11-17,222146631495,PN풍년,직전고 돌파,,,미표기,,3
2020-11-18,222147420236,피플바이오,연속 상승,,,미표기,,2
2020-11-18,222147420236,한국팩키지,징검다리 상승,,,미표기,,2
2020-11-19,222148467888,YBM넷,연속 상승,,,미표기,,4
2020-11-19,222148467888,대정화금,징검다리 상승,,,미표기,,4
2020-11-19,222148467888,바이오톡스,직전고 돌파,,,미표기,,4
2020-11-19,222148467888,한국전자인증,직전고 돌파,,,미표기,,4
2020-11-20,222149411742,유나이티드제약,연속 상승,,,미표기,,2
2020-11-20,222149411742,알서포트,직전고 돌파,,,미표기,,2
2020-11-23,222152118083,수산중공업,직전꼬리 돌파,,,미표기,,2
2020-11-23,222152118083,비트컴퓨터,징검다리 상승,,,미표기,,2
2020-11-24,222153049576,KNN,반등 돌파,,,미표기,,3
2020-11-24,222153049576,셀렉믹스,반등 돌파,,,미표기,,3
2020-11-24,222153049576,비덴트,직전고 돌파,,,미표기,,3
2020-11-25,222154014106,참좋은여행,징검다리 상승,,,미표기,,3
2020-11-25,222154014106,서연탑메탈,반등 돌파,,,미표기,,3
2020-11-25,222154014106,린드먼아시아,직전고 돌파,,,미표기,,3
2020-11-26,222154933358,한국팩키지,10일선 반등 돌파,,,미표기,,1
2020-11-27,222156005632,엠에스오토텍,전고점 돌파,,,미표기,,1
2020-11-30,222158252126,아주IB투자,연속 상승,,,미표기,,2
2020-11-30,222158252126,서연탑메탈,징거담리 상승,,,미표기,,2
2020-12-01,222159483665,멕아이씨에스,직전고 돌파,,,미표기,,5
2020-12-01,222159483665,토박스코리아,직전고 돌파,,,미표기,,5
2020-12-01,222159483665,이구산업,직전고 돌파,,,미표기,,5
2020-12-01,222159483665,서남,징검다리 상승,,,미표기,,5
2020-12-01,222159483665,인콘,징검다리 상승,,,미표기,,5
2020-12-02,222160327397,케이사인,직전고 돌파,,,미표기,,3
2020-12-02,222160327397,한화손해보험,신고돌파,,,미표기,,3
2020-12-02,222160327397,KEC,반등 돌파,,,미표기,,3
2020-12-03,222161491997,DSC인베스트먼트,전고돌파,,,미표기,,2
2020-12-03,222161491997,제일테크노스,연속상승,,,미표기,,2
2020-12-04,222162676189,아스트,연속 상승,,,미표기,,4
2020-12-04,222162676189,대영포장,반등 돌파,,,미표기,,4
2020-12-04,222162676189,수산중공업,반등 돌파,,,미표기,,4
2020-12-04,222162676189,레이크머티리얼,전고 돌파,,,미표기,,4
2020-12-07,222165492191,영풍제지,연속 상승,,,미표기,,4
2020-12-07,222165492191,삼보판지,10일 이동평균선 반등,,,미표기,,4
2020-12-07,222165492191,종근당바이오,직전고 돌파,,,미표기,,4
2020-12-07,222165492191,메디아나,반등 돌파,,,미표기,,4
2020-12-08,222166819858,에이스토리,신고가 돌파,,,미표기,,2
2020-12-08,222166819858,자비스,직전고 돌파,,,미표기,,2
2020-12-09,222167631856,삼성제약,전고돌파,,,미표기,,3
2020-12-09,222167631856,신신제약,연속 상승,,,미표기,,3
2020-12-09,222167631856,CMG제약,신고 돌파,,,미표기,,3
2020-12-10,222168950035,경보제약,반등돌파,,,미표기,,5
2020-12-10,222168950035,HSD엔진,신고돌파,,,미표기,,5
2020-12-10,222168950035,명문제약,직전고 돌파,,,미표기,,5
2020-12-10,222168950035,자안,반등돌파,,,미표기,,5
2020-12-10,222168950035,프리엠스,징검다리 상승,,,미표기,,5
2020-12-11,222170399228,SM Life Design,20일 이동평균선 돌파,,,미표기,,6
2020-12-11,222170399228,신테카바이오,20일 이동평균선 돌파,,,미표기,,6
2020-12-11,222170399228,피플바이오,징검다리 상승,,,미표기,,6
2020-12-11,222170399228,한솔홈데코,20일 이동평균선 돌파,,,미표기,,6
2020-12-11,222170399228,아미노로직스,징검다리 상승,,,미표기,,6
2020-12-11,222170399228,이씨에스,반등 돌파,,,미표기,,6
2020-12-14,222172935644,신풍제지,10일 이동평균선 반등,,,미표기,,2
2020-12-14,222172935644,옵트론텍,직전고 + 전고 돌파,,,미표기,,2
2020-12-15,222174374172,영우디에스피,20일 이동평균선 돌파,,,미표기,,5
2020-12-15,222174374172,대한약품,직전고 돌파,,,미표기,,5
2020-12-15,222174374172,위즈코프,전고돌파,,,미표기,,5
2020-12-15,222174374172,동신건설,10일 이동평균선 반등,,,미표기,,5
2020-12-15,222174374172,KEC,20일 이동평균선 반등,,,미표기,,5
2020-12-16,222175623494,미코바이오메드,연속 상승,,,미표기,,5
2020-12-16,222175623494,영풍제지,직전고 돌파,,,미표기,,5
2020-12-16,222175623494,일진디스플,신고 돌파,,,미표기,,5
2020-12-16,222175623494,아이큐어,20일 이동평균선 돌파,,,미표기,,5
2020-12-16,222175623494,코스모화학,직전고 돌파,,,미표기,,5
2020-12-17,222176396781,신풍제지,반등 돌파(10일 이동평균선 반등),,,미표기,,4
2020-12-17,222176396781,대웅,반등 돌파(5~10일 이동평균선 반등),,,미표기,,4
2020-12-17,222176396781,라이브파이낸셜,징검다리 상승,,,미표기,,4
2020-12-17,222176396781,KG ETS,"전고, 신고가 돌파",,,미표기,,4
2020-12-18,222177632204,성창기업지주,징검다리 상승 + 전고점 돌파,,,미표기,,4
2020-12-18,222177632204,에이텍티엔,직전고 돌파,,,미표기,,4
2020-12-18,222177632204,동화약품,60일 이동평균선 돌파,,,미표기,,4
2020-12-18,222177632204,KMH하이텍,직전고 돌파,,,미표기,,4
2020-12-21,222180458340,오텍,반등 돌파,,,미표기,,2
2020-12-21,222180458340,링네트,반등 돌파,,,미표기,,2
2020-12-22,222181564858,현대약품,직전고 돌파,,,미표기,,4
2020-12-22,222181564858,KPX생명과학,징검다리 상승,,,미표기,,4
2020-12-22,222181564858,리노스,직전고 돌파,,,미표기,,4
2020-12-22,222181564858,티움바이오,직전고 돌파,,,미표기,,4
2020-12-23,222182623663,칩스앤미디어,직전고 돌파,,,미표기,,2
2020-12-23,222182623663,강스템바이오,"120일 이동평균선 돌파, 추세돌파",,,미표기,,2
2020-12-24,222184097111,후성,10일 이동평균선 반등,,,미표기,,8
2020-12-24,222184097111,성우하이텍,신고가 돌파,,,미표기,,8
2020-12-24,222184097111,제넥신,단기 바닥 반등 돌파,,,미표기,,8
2020-12-24,222184097111,서연탑메탈,단기 바닥 반등 돌파,,,미표기,,8
2020-12-24,222184097111,까뮤이엔씨,징거다림 상승,,,미표기,,8
2020-12-24,222184097111,삼일기업공사,전고점 돌파,,,미표기,,8
2020-12-24,222184097111,세방전지,연속 상승 및 신고가 돌파,,,미표기,,8
2020-12-24,222184097111,진원생명과학,반등 돌파,,,미표기,,8
2020-12-28,222187780086,신원종합개발,추세돌파,,,미표기,,4
2020-12-28,222187780086,압타바이오,연속상승,,,미표기,,4
2020-12-28,222187780086,메디콕스,낙폭과대,,,미표기,,4
2020-12-28,222187780086,인트론바이오,신고돌파,,,미표기,,4
2020-12-29,222189031927,엘앤케이바이오,"신고, 전고 돌파",,,미표기,,4
2020-12-29,222189031927,DB하이텍,"연속 상승, 직전 윗꼬리 돌파",,,미표기,,4
2020-12-29,222189031927,인트론바이오,신고가 돌파,,,미표기,,4
2020-12-29,222189031927,아남전자,직전고 돌파,,,미표기,,4
2020-12-30,222190106107,하나기술,반등 돌파,,,미표기,,2
2020-12-30,222190106107,화신정공,"징검다리 상승, 신고가",,,미표기,,2
2021-01-04,222195685793,현우산업,직전고 돌파,,,미표기,,2
2021-01-04,222195685793,팜스코,바닥 단기 전고돌파,,,미표기,,2
2021-01-05,222197154531,문배철강,직전고 돌파,,,미표기,,4
2021-01-05,222197154531,신테카바이오,"직전고, 60일 이동평균선 돌파",,,미표기,,4
2021-01-05,222197154531,대우건설,신고가 돌파,,,미표기,,4
2021-01-05,222197154531,대웅,반등 돌파,,,미표기,,4
2021-01-06,222198086469,일성건설,직전고 돌파,,,미표기,,4
2021-01-06,222198086469,하이텍팜,신고가 돌파,,,미표기,,4
2021-01-06,222198086469,네패스,징검다리 상승,,,미표기,,4
2021-01-06,222198086469,녹십자랩셀,징검다리 상승,,,미표기,,4
2021-01-07,222199520313,클리노믹스,바닥 돌파,,,미표기,,3
2021-01-07,222199520313,이지홀딩스,전고돌파,,,미표기,,3
2021-01-07,222199520313,후성,신고 돌파,,,미표기,,3
2021-01-08,222200775067,동국알앤에스,전고 돌파,,,미표기,,3
2021-01-08,222200775067,에이스테크,직전고 돌파,,,미표기,,3
2021-01-08,222200775067,파워넷,반등 돌파,,,미표기,,3
2021-01-11,222203659457,엠씨넥스,신고가 돌파,,,미표기,,3
2021-01-11,222203659457,영화테크,전고 돌파,,,미표기,,3
2021-01-11,222203659457,텔레칩스,직전고 돌파,,,미표기,,3
2021-01-12,222204895597,동성제약,반등 돌파,,,미표기,,4
2021-01-12,222204895597,까스텔바작,징검다리 상승,,,미표기,,4
2021-01-12,222204895597,신화인터텍,연속 상승,,,미표기,,4
2021-01-12,222204895597,세원,직전고 돌파,,,미표기,,4
2021-01-13,222205938502,엠케이전자,직전고 돌파,,,미표기,,4
2021-01-13,222205938502,제이엔케이히터,직전고 돌파,,,미표기,,4
2021-01-13,222205938502,SG충방,반등 돌파,,,미표기,,4
2021-01-13,222205938502,셀트리온제약,20일 이동평균선 돌파 기대,,,미표기,,4
2021-01-14,222207172439,에이텍티엔,전고 돌파,,,미표기,,7
2021-01-14,222207172439,나인테크,직전고 돌파,,,미표기,,7
2021-01-14,222207172439,까스텔바작,징검다리 상승,,,미표기,,7
2021-01-14,222207172439,참좋은여행,20일 이동평균선 상승,,,미표기,,7
2021-01-14,222207172439,대웅,20일 이동평균선 상승,,,미표기,,7
2021-01-14,222207172439,미래생명자원,징검다리 상승,,,미표기,,7
2021-01-14,222207172439,가온미디어,징검다리 상승,,,미표기,,7
2021-01-15,222208206405,LG헬로지번,전고 돌파,,,미표기,,3
2021-01-15,222208206405,카스,전고점 돌파,,,미표기,,3
2021-01-15,222208206405,동신건설,반등 돌파,,,미표기,,3
2021-01-18,222211029205,엔에프씨,징검다리 상승,,,미표기,,3
2021-01-18,222211029205,농우바이오,징검다리 상승,,,미표기,,3
2021-01-18,222211029205,인바이오,징검다리 상승,,,미표기,,3
2021-01-19,222212185255,아바코,연속 상승,,,미표기,,3
2021-01-19,222212185255,우리산업,직전고 돌파,,,미표기,,3
2021-01-19,222212185255,나인테크,직전고 돌파,,,미표기,,3
2021-01-20,222213688518,라닉스,직전고 돌파,,,미표기,,6
2021-01-20,222213688518,코프라,직전고 돌파,,,미표기,,6
2021-01-20,222213688518,대우부품,직전고 돌파,,,미표기,,6
2021-01-20,222213688518,쎄트렉아이,직전고 돌파,,,미표기,,6
2021-01-20,222213688518,삼화네트웍스,직전고 돌파 + 신고가,,,미표기,,6
2021-01-20,222213688518,백금T&A,직전고 돌파 + 신고가,,,미표기,,6
2021-01-21,222214675945,켐온,20일 이동평균선 돌파,,,미표기,,3
2021-01-21,222214675945,수산중공업,징검다리 상승,,,미표기,,3
2021-01-21,222214675945,빛샘전자,징검다리 상승,,,미표기,,3
2021-01-22,222215862231,러셀,신고가 돌파,,,미표기,,5
2021-01-22,222215862231,인터파크,반등 돌파,,,미표기,,5
2021-01-22,222215862231,한국프랜지,20일 이동평균선 반등,,,미표기,,5
2021-01-22,222215862231,동화기업,직전고 돌파,,,미표기,,5
2021-01-22,222215862231,동아화성,신고가 연속 상승,,,미표기,,5
2021-01-25,222218973919,효성첨단소재,신고가 연속상승,,,미표기,,2
2021-01-25,222218973919,태경비케이,직전고 돌파,,,미표기,,2
2021-01-26,222220239499,LG이노텍,신고가 돌파,,,미표기,,5
2021-01-26,222220239499,동아화성,짐검다리 상승 예상,,,미표기,,5
2021-01-26,222220239499,NE능률,직전고 돌파,,,미표기,,5
2021-01-26,222220239499,성창오토텍,직전고 돌파,,,미표기,,5
2021-01-26,222220239499,코아시아,신고가 돌파,,,미표기,,5
2021-01-27,222221463237,로보로보,징검다리 상승 + 직전고 돌파,,,미표기,,4
2021-01-27,222221463237,무림P&P,최근 신고가 5일선 반등,,,미표기,,4
2021-01-27,222221463237,앤씨앤,징검다리 상승 + 징검다리 상승,,,미표기,,4
2021-01-27,222221463237,예선테크,장기 이평선 돌파 + 추세돌파,,,미표기,,4
2021-01-28,222222690337,태림포장,20일 이동평균선 돌파 + 추세돌파,,,미표기,,2
2021-01-28,222222690337,무림P&P,신고가 돌파,,,미표기,,2
2021-01-29,222223917359,지엔원에너지,직전고 돌파,,,미표기,,4
2021-01-29,222223917359,프로텍,반등 돌파,,,미표기,,4
2021-01-29,222223917359,엑셈,반등 돌파,,,미표기,,4
2021-01-29,222223917359,러셀,반등 돌파,,,미표기,,4
2021-02-01,222227317656,셀트리온,20일 이동평균선 돌파,,,미표기,,3
2021-02-01,222227317656,효성첨단소재,신고가 돌파,,,미표기,,3
2021-02-01,222227317656,케이피엠테크,반등 돌파,,,미표기,,3
2021-02-02,222228913194,동방,직전고 돌파,,,미표기,,5
2021-02-02,222228913194,지엔원에너지,5일선 반등,,,미표기,,5
2021-02-02,222228913194,서플러스글로벌,10일 이동평균선 반등,,,미표기,,5
2021-02-02,222228913194,구영테크,반등 돌파,,,미표기,,5
2021-02-02,222228913194,한국파마,20일 이동평균선 반등,,,미표기,,5
2021-02-03,222229974845,에스엘,신고가 돌파,,,미표기,,3
2021-02-03,222229974845,상신브레이크,연속 상승,,,미표기,,3
2021-02-03,222229974845,쌍용정보통신,신고가 돌파,,,미표기,,3
2021-02-04,222231323791,성창오토텍,연속 상승,,,미표기,,2
2021-02-04,222231323791,화신정공,20일 이동평균선 연속 상승,,,미표기,,2
2021-02-05,222232892682,대원강업,직전고 돌파,,,미표기,,5
2021-02-05,222232892682,코오롱머티리얼,직전고 돌파,,,미표기,,5
2021-02-05,222232892682,동방,직전고 돌파,,,미표기,,5
2021-02-05,222232892682,코이즈,신고가 돌파,,,미표기,,5
2021-02-05,222232892682,화승알앤에이,신고가 돌파,,,미표기,,5
2021-02-08,222236108605,효성중고업,신고가 징검다리 상승,,,미표기,,2
