date,strategy,code,stage,result,n,first_ts,last_ts,basis
2026-09-10,elder_ema_pullback,009150,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,009150,signal,N,,,,log
2026-09-10,elder_ema_pullback,006400,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,006400,signal,Y,69,09:05:54,14:39:15,log
2026-09-10,elder_ema_pullback,006400,gate,buy_stop,69,09:05:54,14:39:15,log
2026-09-10,elder_ema_pullback,009155,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,009155,signal,N,,,,log
2026-09-10,elder_ema_pullback,128940,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,128940,signal,Y,69,09:05:54,14:39:15,log
2026-09-10,elder_ema_pullback,128940,gate,buy_stop,69,09:05:54,14:39:15,log
2026-09-10,elder_ema_pullback,028260,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,028260,signal,N,,,,log
2026-09-10,elder_ema_pullback,443060,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,443060,signal,Y,57,09:05:54,13:40:38,log
2026-09-10,elder_ema_pullback,443060,gate,buy_stop,56,09:05:55,13:35:52,log
2026-09-10,elder_ema_pullback,443060,fill,Y,1,13:40:38,13:40:38,vtr
2026-09-10,elder_ema_pullback,066570,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,066570,signal,Y,6,09:05:55,09:30:52,log
2026-09-10,elder_ema_pullback,066570,gate,buy_stop,5,09:05:55,09:25:53,log
2026-09-10,elder_ema_pullback,066570,fill,Y,1,09:30:53,09:30:53,vtr
2026-09-10,elder_ema_pullback,005935,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,005935,signal,Y,69,09:05:55,14:39:15,log
2026-09-10,elder_ema_pullback,005935,gate,buy_stop,68,09:05:55,14:34:18,log
2026-09-10,elder_ema_pullback,005935,fill,Y,1,14:39:16,14:39:16,vtr
2026-09-10,elder_ema_pullback,003670,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,003670,signal,replay:Y,,,,replay
2026-09-10,elder_ema_pullback,003670,held,Y,,,,timeline
2026-09-10,elder_ema_pullback,105560,candidate,Y,1,,,e6
2026-09-10,elder_ema_pullback,105560,signal,replay:Y,,,,replay
2026-09-10,elder_ema_pullback,105560,held,Y,,,,timeline
2026-09-10,book_envelope_200d,096770,candidate,Y,1,,,e6
2026-09-10,book_envelope_200d,096770,signal,Y,2,09:01:37,09:06:36,log
2026-09-10,book_envelope_200d,096770,gate,band_above,1,09:01:37,09:01:37,log
2026-09-10,book_envelope_200d,096770,fill,Y,1,09:06:36,09:06:36,vtr
2026-09-10,book_envelope_200d,053260,candidate,Y,1,,,e6
2026-09-10,book_envelope_200d,053260,signal,Y,1,09:01:37,09:01:37,log
2026-09-10,book_envelope_200d,053260,fill,Y,1,09:01:38,09:01:38,vtr
2026-09-10,daytrading_3methods_breakout,115440,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,115440,signal,Y,1,09:02:14,09:02:14,log
2026-09-10,daytrading_3methods_breakout,115440,fill,Y,1,09:02:14,09:02:14,vtr
2026-09-10,daytrading_3methods_breakout,100590,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,100590,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,100590,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,014280,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,014280,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,014280,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,010580,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,010580,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,010580,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,012210,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,012210,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,012210,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,126600,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,126600,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,126600,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,162300,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,162300,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,162300,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,053260,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,053260,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,053260,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,088280,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,088280,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,088280,cap,no_slot,,,,timeline
2026-09-10,daytrading_3methods_breakout,069540,candidate,Y,1,,,e6
2026-09-10,daytrading_3methods_breakout,069540,signal,replay:Y,,,,replay
2026-09-10,daytrading_3methods_breakout,069540,cap,no_slot,,,,timeline
2026-09-10,minervini_volume_dryup,073240,candidate,Y,1,,,e6
2026-09-10,minervini_volume_dryup,073240,signal,replay:Y,,,,replay
2026-09-10,minervini_volume_dryup,073240,held,Y,,,,timeline
2026-09-10,minervini_volume_dryup,006360,candidate,Y,1,,,e6
2026-09-10,minervini_volume_dryup,006360,signal,Y,1,09:02:49,09:02:49,log
2026-09-10,minervini_volume_dryup,006360,fill,Y,1,09:02:50,09:02:50,vtr
2026-09-10,minervini_volume_dryup,119850,candidate,Y,1,,,e6
2026-09-10,minervini_volume_dryup,119850,signal,replay:Y,,,,replay
2026-09-10,minervini_volume_dryup,119850,cap,no_slot,,,,timeline
2026-09-10,minervini_volume_dryup,098120,candidate,Y,1,,,e6
2026-09-10,minervini_volume_dryup,098120,signal,replay:Y,,,,replay
2026-09-10,minervini_volume_dryup,098120,cap,no_slot,,,,timeline
2026-09-10,minervini_volume_dryup,093320,candidate,Y,1,,,e6
2026-09-10,minervini_volume_dryup,093320,signal,replay:Y,,,,replay
2026-09-10,minervini_volume_dryup,093320,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,025980,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,025980,signal,Y,1,09:38:28,09:38:28,log
2026-09-10,book_pullback_ma20,025980,fill,Y,1,09:38:28,09:38:28,vtr
2026-09-10,book_pullback_ma20,032820,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,032820,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,032820,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,413630,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,413630,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,413630,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,003530,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,003530,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,003530,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,396300,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,396300,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,396300,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,003350,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,003350,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,003350,held,Y,,,,timeline
2026-09-10,book_pullback_ma20,201490,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,201490,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,201490,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,094480,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,094480,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,094480,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,059120,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,059120,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,059120,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma20,026940,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma20,026940,signal,replay:Y,,,,replay
2026-09-10,book_pullback_ma20,026940,cap,no_slot,,,,timeline
2026-09-10,book_pullback_ma5,012210,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,012210,signal,Y,1,09:04:00,09:04:00,log
2026-09-10,book_pullback_ma5,012210,fill,Y,1,09:04:00,09:04:00,vtr
2026-09-10,book_pullback_ma5,004770,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,004770,signal,Y,3,09:04:00,09:14:06,log
2026-09-10,book_pullback_ma5,004770,gate,buy_stop,3,09:04:00,09:14:07,log
2026-09-10,book_pullback_ma5,023790,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,023790,signal,Y,3,09:04:00,09:14:07,log
2026-09-10,book_pullback_ma5,023790,gate,throttle,1,09:04:01,09:04:01,log
2026-09-10,book_pullback_ma5,023790,gate,band_above,1,09:09:06,09:09:06,log
2026-09-10,book_pullback_ma5,023790,fill,Y,1,09:14:07,09:14:07,vtr
2026-09-10,book_pullback_ma5,289080,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,289080,signal,Y,2,09:04:01,09:09:06,log
2026-09-10,book_pullback_ma5,289080,gate,throttle,1,09:04:01,09:04:01,log
2026-09-10,book_pullback_ma5,289080,fill,Y,1,09:09:06,09:09:06,vtr
2026-09-10,book_pullback_ma5,387690,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,387690,signal,Y,2,09:04:01,09:09:06,log
2026-09-10,book_pullback_ma5,387690,gate,throttle,2,09:04:01,09:09:06,log
2026-09-10,book_pullback_ma5,036540,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,036540,signal,Y,2,09:04:01,09:09:06,log
2026-09-10,book_pullback_ma5,036540,gate,throttle,2,09:04:01,09:09:07,log
2026-09-10,book_pullback_ma5,001510,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,001510,signal,Y,2,09:04:01,09:09:07,log
2026-09-10,book_pullback_ma5,001510,gate,throttle,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,452260,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,452260,signal,Y,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,452260,gate,throttle,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,003530,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,003530,signal,Y,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,003530,gate,throttle,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,093370,candidate,Y,1,,,e6
2026-09-10,book_pullback_ma5,093370,signal,Y,2,09:04:02,09:09:07,log
2026-09-10,book_pullback_ma5,093370,gate,throttle,2,09:04:02,09:09:08,log
2026-09-10,rs_leader,049080,candidate,Y,1,,,e6
2026-09-10,rs_leader,049080,signal,Y,1,09:04:38,09:04:38,log
2026-09-10,rs_leader,049080,fill,Y,1,09:04:38,09:04:38,vtr
2026-09-10,rs_leader,001210,candidate,Y,1,,,e6
2026-09-10,rs_leader,001210,signal,replay:Y,,,,replay
2026-09-10,rs_leader,001210,held,Y,,,,timeline
2026-09-10,rs_leader,002780,candidate,Y,1,,,e6
2026-09-10,rs_leader,002780,signal,replay:Y,,,,replay
2026-09-10,rs_leader,002780,held,Y,,,,timeline
2026-09-10,rs_leader,079650,candidate,Y,1,,,e6
2026-09-10,rs_leader,079650,signal,replay:Y,,,,replay
2026-09-10,rs_leader,079650,held,Y,,,,timeline
2026-09-10,rs_leader,159010,candidate,Y,1,,,e6
2026-09-10,rs_leader,159010,signal,replay:Y,,,,replay
2026-09-10,rs_leader,159010,held,Y,,,,timeline
2026-09-10,rs_leader,204840,candidate,Y,1,,,e6
2026-09-10,rs_leader,204840,signal,Y,2,09:04:38,09:09:44,log
2026-09-10,rs_leader,204840,gate,throttle,1,09:04:38,09:04:38,log
2026-09-10,rs_leader,204840,fill,Y,1,09:09:44,09:09:44,vtr
2026-09-10,rs_leader,001290,candidate,Y,1,,,e6
2026-09-10,rs_leader,001290,signal,Y,3,09:04:38,09:14:43,log
2026-09-10,rs_leader,001290,gate,throttle,2,09:04:38,09:09:44,log
2026-09-10,rs_leader,001290,fill,Y,1,09:14:43,09:14:43,vtr
2026-09-10,rs_leader,024850,candidate,Y,1,,,e6
2026-09-10,rs_leader,024850,signal,replay:Y,,,,replay
2026-09-10,rs_leader,024850,held,Y,,,,timeline
2026-09-10,rs_leader,060230,candidate,Y,1,,,e6
2026-09-10,rs_leader,060230,signal,Y,3,09:04:38,15:17:18,log
2026-09-10,rs_leader,060230,gate,throttle,2,09:04:38,09:09:44,log
2026-09-10,rs_leader,060230,fill,Y,1,15:17:18,15:17:18,vtr
2026-09-10,rs_leader,300120,candidate,Y,1,,,e6
2026-09-10,rs_leader,300120,signal,Y,2,09:04:38,09:09:44,log
2026-09-10,rs_leader,300120,gate,throttle,2,09:04:38,09:09:44,log
2026-09-11,elder_ema_pullback,009150,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,009150,signal,N,,,,log
2026-09-11,elder_ema_pullback,034730,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,034730,signal,Y,80,09:05:26,15:29:20,log
2026-09-11,elder_ema_pullback,034730,gate,market_crash,29,09:05:26,13:14:06,log
2026-09-11,elder_ema_pullback,034730,gate,buy_stop,51,09:25:01,15:29:20,log
2026-09-11,elder_ema_pullback,009155,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,009155,signal,N,,,,log
2026-09-11,elder_ema_pullback,002380,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,002380,signal,Y,80,09:05:26,15:29:20,log
2026-09-11,elder_ema_pullback,002380,gate,market_crash,29,09:05:26,13:14:06,log
2026-09-11,elder_ema_pullback,002380,gate,buy_stop,51,09:25:01,15:29:21,log
2026-09-11,elder_ema_pullback,128940,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,128940,signal,Y,80,09:05:26,15:29:21,log
2026-09-11,elder_ema_pullback,128940,gate,market_crash,29,09:05:26,13:14:06,log
2026-09-11,elder_ema_pullback,128940,gate,buy_stop,51,09:25:01,15:29:21,log
2026-09-11,elder_ema_pullback,028260,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,028260,signal,N,,,,log
2026-09-11,elder_ema_pullback,298020,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,298020,signal,Y,80,09:05:26,15:29:21,log
2026-09-11,elder_ema_pullback,298020,gate,market_crash,29,09:05:26,13:14:06,log
2026-09-11,elder_ema_pullback,298020,gate,buy_stop,51,09:25:01,15:29:21,log
2026-09-11,elder_ema_pullback,357780,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,357780,signal,N,,,,log
2026-09-11,elder_ema_pullback,131290,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,131290,signal,Y,80,09:05:26,15:29:21,log
2026-09-11,elder_ema_pullback,131290,gate,market_crash,29,09:05:26,13:14:06,log
2026-09-11,elder_ema_pullback,131290,gate,buy_stop,51,09:25:01,15:29:21,log
2026-09-11,elder_ema_pullback,064760,candidate,Y,1,,,e6
2026-09-11,elder_ema_pullback,064760,signal,replay:Y,,,,replay
2026-09-11,elder_ema_pullback,064760,held,Y,,,,timeline
2026-09-11,book_envelope_200d,131290,candidate,Y,1,,,e6
2026-09-11,book_envelope_200d,131290,signal,Y,6,09:01:13,09:25:37,log
2026-09-11,book_envelope_200d,131290,gate,market_crash,5,09:01:13,09:20:43,log
2026-09-11,book_envelope_200d,131290,fill,Y,1,09:25:38,09:25:38,vtr
2026-09-11,daytrading_3methods_breakout,006880,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,006880,signal,Y,1,09:01:49,09:01:49,log
2026-09-11,daytrading_3methods_breakout,006880,fill,Y,1,09:01:50,09:01:50,vtr
2026-09-11,daytrading_3methods_breakout,117580,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,117580,signal,Y,1,09:16:29,09:16:29,log
2026-09-11,daytrading_3methods_breakout,117580,fill,Y,1,09:16:30,09:16:30,vtr
2026-09-11,daytrading_3methods_breakout,073010,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,073010,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,073010,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,004090,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,004090,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,004090,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,014530,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,014530,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,014530,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,452450,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,452450,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,452450,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,0011A0,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,0011A0,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,0011A0,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,053050,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,053050,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,053050,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,100590,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,100590,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,100590,cap,no_slot,,,,timeline
2026-09-11,daytrading_3methods_breakout,000440,candidate,Y,1,,,e6
2026-09-11,daytrading_3methods_breakout,000440,signal,replay:Y,,,,replay
2026-09-11,daytrading_3methods_breakout,000440,cap,no_slot,,,,timeline
2026-09-11,minervini_volume_dryup,006340,candidate,Y,1,,,e6
2026-09-11,minervini_volume_dryup,006340,signal,replay:Y,,,,replay
2026-09-11,minervini_volume_dryup,006340,cap,no_slot,,,,timeline
2026-09-11,minervini_volume_dryup,073240,candidate,Y,1,,,e6
2026-09-11,minervini_volume_dryup,073240,signal,replay:Y,,,,replay
2026-09-11,minervini_volume_dryup,073240,held,Y,,,,timeline
2026-09-11,minervini_volume_dryup,006360,candidate,Y,1,,,e6
2026-09-11,minervini_volume_dryup,006360,signal,replay:Y,,,,replay
2026-09-11,minervini_volume_dryup,006360,held,Y,,,,timeline
2026-09-11,minervini_volume_dryup,119850,candidate,Y,1,,,e6
2026-09-11,minervini_volume_dryup,119850,signal,replay:Y,,,,replay
2026-09-11,minervini_volume_dryup,119850,cap,no_slot,,,,timeline
2026-09-11,minervini_volume_dryup,098120,candidate,Y,1,,,e6
2026-09-11,minervini_volume_dryup,098120,signal,replay:Y,,,,replay
2026-09-11,minervini_volume_dryup,098120,cap,no_slot,,,,timeline
2026-09-11,book_pullback_ma20,025980,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,025980,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,025980,held,Y,,,,timeline
2026-09-11,book_pullback_ma20,093370,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,093370,signal,Y,2,11:10:31,13:40:48,log
2026-09-11,book_pullback_ma20,093370,gate,band_above,2,11:10:31,13:40:49,log
2026-09-11,book_pullback_ma20,125490,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,125490,signal,Y,1,11:10:31,11:10:31,log
2026-09-11,book_pullback_ma20,125490,fill,Y,1,11:10:31,11:10:31,vtr
2026-09-11,book_pullback_ma20,413630,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,413630,signal,Y,1,13:40:49,13:40:49,log
2026-09-11,book_pullback_ma20,413630,gate,band_above,1,13:40:49,13:40:49,log
2026-09-11,book_pullback_ma20,005880,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,005880,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,005880,held,Y,,,,timeline
2026-09-11,book_pullback_ma20,232140,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,232140,signal,Y,1,13:40:49,13:40:49,log
2026-09-11,book_pullback_ma20,232140,fill,Y,1,13:40:50,13:40:50,vtr
2026-09-11,book_pullback_ma20,006910,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,006910,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,006910,cap,no_slot,,,,timeline
2026-09-11,book_pullback_ma20,000370,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,000370,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,000370,cap,no_slot,,,,timeline
2026-09-11,book_pullback_ma20,078150,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,078150,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,078150,cap,no_slot,,,,timeline
2026-09-11,book_pullback_ma20,019010,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma20,019010,signal,replay:Y,,,,replay
2026-09-11,book_pullback_ma20,019010,cap,no_slot,,,,timeline
2026-09-11,book_pullback_ma5,079650,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma5,079650,signal,Y,6,09:03:37,09:28:06,log
2026-09-11,book_pullback_ma5,079650,gate,market_crash,4,09:03:37,09:18:16,log
2026-09-11,book_pullback_ma5,079650,gate,buy_stop,2,09:23:09,09:28:06,log
2026-09-11,book_pullback_ma5,032940,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma5,032940,signal,Y,6,09:03:37,09:28:06,log
2026-09-11,book_pullback_ma5,032940,gate,market_crash,4,09:03:37,09:18:16,log
2026-09-11,book_pullback_ma5,032940,gate,buy_stop,2,09:23:09,09:28:06,log
2026-09-11,book_pullback_ma5,388050,candidate,Y,1,,,e6
2026-09-11,book_pullback_ma5,388050,signal,Y,5,09:03:37,09:23:09,log
2026-09-11,book_pullback_ma5,388050,gate,market_crash,4,09:03:37,09:18:16,log
