date,strategy,mode,code,list_pos,slot_state,slot_state_v2,eval_v1,signal_replay,replay_reason,signal_log,signal_log_v1,signal_log_v2,n_evals,first_ts,last_ts,outcome,outcome_v1,outcome_v2,no_slot_but_log_y,no_slot_but_log_y_v2,reasons_equal,ref_equal,receipt_ref,replay_ref,signal_basis,vol_ratio,vol_threshold,rule_margin_pct,vintage_fragile
2026-09-16,daytrading_3methods_breakout,,062970,8,no_slot,no_slot,N,Y,breakout_prev_high close=3360.00 prior20_high=2745.00 vol=43,NA,NA,NA,,,,na,na,na,N,N,,,,3360,replay,28.4561,2,+1322.80,N
2026-09-16,daytrading_3methods_breakout,,391710,9,no_slot,no_slot,N,Y,breakout_prev_high close=1502.00 prior20_high=1400.00 vol=74,NA,NA,NA,,,,na,na,na,N,N,,,,1502,replay,28.6716,2,+1333.58,N
2026-09-16,daytrading_3methods_breakout,,071200,10,no_slot,no_slot,N,Y,breakout_prev_high close=12950.00 prior20_high=11310.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,12950,replay,24.0932,2,+1104.66,N
2026-09-16,minervini_volume_dryup,,002990,1,no_slot,no_slot,N,Y,volume_dryup recent/base=0.47 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,13300,replay,0.47,0.7,-32.86,N
2026-09-16,minervini_volume_dryup,,073240,2,held,held,N,Y,volume_dryup recent/base=0.27 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,7080,replay,0.27,0.7,-61.43,N
2026-09-16,minervini_volume_dryup,,006360,3,held,held,N,Y,volume_dryup recent/base=0.54 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,37800,replay,0.54,0.7,-22.86,N
2026-09-16,minervini_volume_dryup,,119850,4,no_slot,no_slot,N,Y,volume_dryup recent/base=0.63 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,48450,replay,0.63,0.7,-10.00,N
2026-09-16,minervini_volume_dryup,,001450,5,no_slot,no_slot,N,Y,volume_dryup recent/base=0.69 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,49200,replay,0.69,0.7,-1.43,N
2026-09-16,minervini_volume_dryup,,090430,6,no_slot,no_slot,N,Y,volume_dryup recent/base=0.64 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,144000,replay,0.64,0.7,-8.57,N
2026-09-16,minervini_volume_dryup,,089860,7,no_slot,no_slot,N,Y,volume_dryup recent/base=0.56 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,48400,replay,0.56,0.7,-20.00,N
2026-09-16,minervini_volume_dryup,,041830,8,no_slot,no_slot,N,Y,volume_dryup recent/base=0.57 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,58300,replay,0.57,0.7,-18.57,N
2026-09-16,minervini_volume_dryup,,282330,9,no_slot,no_slot,N,Y,volume_dryup recent/base=0.56 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,141800,replay,0.56,0.7,-20.00,N
2026-09-16,book_pullback_ma20,,413630,1,bought,bought,N,Y,daily_ma20_pull ma20=3913.25 low=3925.00 close=4500.00,Y,Y,Y,1,10:39:57,10:39:57,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4500,4500,log,,,,
2026-09-16,book_pullback_ma20,,232140,2,held,held,N,Y,daily_ma20_pull ma20=11397.50 low=11180.00 close=11680.00,NA,NA,NA,,,,na,na,na,N,N,,,,11680,replay,,,,
2026-09-16,book_pullback_ma20,,027360,3,slot_available,slot_available,N,Y,daily_ma20_pull ma20=3313.00 low=3250.00 close=3330.00,Y,Y,Y,1,11:02:04,11:02:04,agree_Y,agree_Y,agree_Y,N,N,Y,Y,3330,3330,log,,,,
2026-09-16,book_pullback_ma20,,317400,4,bought,bought,N,Y,daily_ma20_pull ma20=10731.50 low=10720.00 close=11140.00,Y,Y,Y,1,11:02:04,11:02:04,agree_Y,agree_Y,agree_Y,N,N,Y,Y,11140,11140,log,,,,
2026-09-16,book_pullback_ma20,,064550,5,no_slot,no_slot,N,Y,daily_ma20_pull ma20=9477.50 low=9400.00 close=9860.00,NA,NA,NA,,,,na,na,na,N,N,,,,9860,replay,,,,
2026-09-16,book_pullback_ma20,,130660,6,no_slot,no_slot,N,Y,daily_ma20_pull ma20=12380.50 low=12600.00 close=13000.00,NA,NA,NA,,,,na,na,na,N,N,,,,13000,replay,,,,
2026-09-16,book_pullback_ma20,,078150,7,no_slot,no_slot,N,Y,daily_ma20_pull ma20=1941.45 low=1980.00 close=2040.00,NA,NA,NA,,,,na,na,na,N,N,,,,2040,replay,,,,
2026-09-16,book_pullback_ma20,,059120,8,no_slot,no_slot,N,Y,daily_ma20_pull ma20=6727.50 low=6700.00 close=7070.00,NA,NA,NA,,,,na,na,na,N,N,,,,7070,replay,,,,
2026-09-16,book_pullback_ma20,,372910,9,no_slot,no_slot,N,Y,daily_ma20_pull ma20=1862.30 low=1876.00 close=2065.00,NA,NA,NA,,,,na,na,na,N,N,,,,2065,replay,,,,
2026-09-16,book_pullback_ma20,,100790,10,no_slot,no_slot,N,Y,daily_ma20_pull ma20=15592.00 low=15570.00 close=16020.00,NA,NA,NA,,,,na,na,na,N,N,,,,16020,replay,,,,
2026-09-16,book_pullback_ma5,,004310,1,bought,bought,Y,Y,ma5_pullback ma5=10000.00 low=9980.00 close=10120.00,Y,Y,Y,1,09:04:04,09:04:04,agree_Y,agree_Y,agree_Y,N,N,Y,Y,10120,10120,log,,,,
2026-09-16,book_pullback_ma5,,036540,2,slot_available,slot_available,Y,Y,ma5_pullback ma5=7382.00 low=7400.00 close=8600.00,Y,Y,Y,4,09:04:04,09:19:54,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8600,8600,log,,,,
2026-09-16,book_pullback_ma5,,003350,3,bought,bought,Y,Y,ma5_pullback ma5=14398.00 low=14470.00 close=14810.00,Y,Y,Y,2,09:04:05,09:09:35,agree_Y,agree_Y,agree_Y,N,N,Y,Y,14810,14810,log,,,,
2026-09-16,book_pullback_ma5,,332570,4,slot_available,slot_available,Y,Y,ma5_pullback ma5=7834.00 low=7820.00 close=8400.00,Y,Y,Y,4,09:04:05,09:19:55,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8400,8400,log,,,,
2026-09-16,book_pullback_ma5,,391710,5,slot_available,slot_available,Y,Y,ma5_pullback ma5=1186.60 low=1205.00 close=1502.00,Y,Y,Y,4,09:04:05,09:19:55,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1502,1502,log,,,,
2026-09-16,book_pullback_ma5,,441270,6,slot_available,slot_available,Y,Y,ma5_pullback ma5=8582.00 low=8750.00 close=9230.00,Y,Y,Y,4,09:04:05,09:19:55,agree_Y,agree_Y,agree_Y,N,N,Y,Y,9230,9230,log,,,,
2026-09-16,book_pullback_ma5,,073010,7,bought,bought,Y,Y,ma5_pullback ma5=3355.00 low=3365.00 close=3500.00,Y,Y,Y,3,09:04:05,09:14:43,agree_Y,agree_Y,agree_Y,N,N,Y,Y,3500,3500,log,,,,
2026-09-16,book_pullback_ma5,,317400,8,slot_available,slot_available,Y,Y,ma5_pullback ma5=10692.00 low=10720.00 close=11140.00,Y,Y,Y,4,09:04:06,09:19:55,agree_Y,agree_Y,agree_Y,N,N,Y,Y,11140,11140,log,,,,
2026-09-16,book_pullback_ma5,,321370,9,slot_available,slot_available,Y,Y,ma5_pullback ma5=1160.20 low=1143.00 close=1173.00,Y,Y,Y,4,09:04:06,09:19:55,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1173,1173,log,,,,
2026-09-16,book_pullback_ma5,,053300,10,bought,bought,Y,Y,ma5_pullback ma5=5166.00 low=5100.00 close=5500.00,Y,Y,Y,4,09:04:06,09:19:56,agree_Y,agree_Y,agree_Y,N,N,Y,Y,5500,5500,log,,,,
2026-09-16,rs_leader,shadow,049080,1,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,8460,replay,,,,
2026-09-16,rs_leader,shadow,001210,2,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,10800,replay,,,,
2026-09-16,rs_leader,shadow,017900,3,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,1,09:04:43,09:04:43,agree_Y,agree_Y,agree_Y,N,N,Y,Y,10660,10660,log,,,,
2026-09-16,rs_leader,shadow,140430,4,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:04:44,09:10:15,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2830,2830,log,,,,
2026-09-16,rs_leader,shadow,184230,5,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,2310,replay,,,,
2026-09-16,rs_leader,shadow,079650,6,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:44,09:15:25,agree_Y,agree_Y,agree_Y,N,N,Y,Y,6470,6470,log,,,,
2026-09-16,rs_leader,shadow,024850,7,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,4,09:04:44,09:20:39,agree_Y,agree_Y,agree_Y,N,N,Y,Y,15880,15880,log,,,,
2026-09-16,rs_leader,shadow,034940,8,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:44,09:15:25,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2765,2765,log,,,,
2026-09-16,rs_leader,shadow,351320,9,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:44,09:15:25,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4105,4105,log,,,,
2026-09-16,rs_leader,shadow,020120,10,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:44,09:15:25,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8960,8960,log,,,,
2026-09-17,elder_ema_pullback,,000660,1,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-17,elder_ema_pullback,,000150,2,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=1273000<=ema13*1.02 close=138,Y,Y,Y,66,09:06:46,15:29:17,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1387000,1387000,log,,,,
2026-09-17,elder_ema_pullback,,006400,3,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=532000<=ema13*1.02 close=5440,Y,Y,Y,66,09:06:47,15:29:17,agree_Y,agree_Y,agree_Y,N,N,Y,Y,544000,544000,log,,,,
2026-09-17,elder_ema_pullback,,039030,4,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=438500<=ema13*1.02 close=4680,Y,Y,Y,66,09:06:47,15:29:18,agree_Y,agree_Y,agree_Y,N,N,Y,Y,468000,468000,log,,,,
2026-09-17,elder_ema_pullback,,051900,5,held,held,N,Y,triple_screen_ema_pullback low=296000<=ema13*1.02 close=3015,NA,NA,NA,,,,na,na,na,N,N,,,,301500,replay,,,,
2026-09-17,elder_ema_pullback,,192820,6,held,held,N,Y,triple_screen_ema_pullback low=270000<=ema13*1.02 close=2805,NA,NA,NA,,,,na,na,na,N,N,,,,280500,replay,,,,
2026-09-17,elder_ema_pullback,,064760,7,held,held,N,Y,triple_screen_ema_pullback low=254500<=ema13*1.02 close=2700,NA,NA,NA,,,,na,na,na,N,N,,,,270000,replay,,,,
2026-09-17,elder_ema_pullback,,036930,8,bought,bought,Y,Y,triple_screen_ema_pullback low=189200<=ema13*1.02 close=2020,Y,Y,Y,1,09:06:47,09:06:47,agree_Y,agree_Y,agree_Y,N,N,Y,Y,202000,202000,log,,,,
2026-09-17,elder_ema_pullback,,062040,9,bought,bought,Y,Y,triple_screen_ema_pullback low=188800<=ema13*1.02 close=1963,Y,Y,Y,2,09:06:48,09:12:39,agree_Y,agree_Y,agree_Y,N,N,Y,Y,196300,196300,log,,,,
2026-09-17,elder_ema_pullback,,005935,10,bought,bought,Y,Y,triple_screen_ema_pullback low=186100<=ema13*1.02 close=1946,Y,Y,Y,49,09:06:48,13:51:16,agree_Y,agree_Y,agree_Y,N,N,Y,Y,194600,194600,log,,,,
2026-09-17,daytrading_3methods_breakout,,0007J0,1,slot_available,slot_available,N,Y,breakout_prev_high close=10500.00 prior20_high=9590.00 vol=1,Y,Y,Y,1,10:59:20,10:59:20,agree_Y,agree_Y,agree_Y,N,N,N,Y,10500,10500,log,58.4571,2,+2822.85,
2026-09-17,daytrading_3methods_breakout,,024900,2,bought,bought,N,Y,breakout_prev_high close=1990.00 prior20_high=1745.00 vol=25,Y,Y,Y,1,10:59:21,10:59:21,agree_Y,agree_Y,agree_Y,N,N,N,Y,1990,1990,log,52.1247,2,+2506.24,
2026-09-17,daytrading_3methods_breakout,,005160,3,no_slot,no_slot,N,Y,breakout_prev_high close=3490.00 prior20_high=3300.00 vol=14,NA,NA,NA,,,,na,na,na,N,N,,,,3490,replay,44.989,2,+2149.45,N
2026-09-17,daytrading_3methods_breakout,,357580,4,no_slot,no_slot,N,Y,breakout_prev_high close=6440.00 prior20_high=5630.00 vol=20,NA,NA,NA,,,,na,na,na,N,N,,,,6440,replay,38.5534,2,+1827.67,N
2026-09-17,daytrading_3methods_breakout,,125210,5,no_slot,no_slot,N,Y,breakout_prev_high close=6160.00 prior20_high=6095.00 vol=24,NA,NA,NA,,,,na,na,na,N,N,,,,6160,replay,26.2619,2,+1213.10,N
2026-09-17,daytrading_3methods_breakout,,035460,6,no_slot,no_slot,N,Y,breakout_prev_high close=2550.00 prior20_high=2435.00 vol=15,NA,NA,NA,,,,na,na,na,N,N,,,,2550,replay,25.7076,2,+1185.38,N
2026-09-17,daytrading_3methods_breakout,,452280,7,no_slot,no_slot,N,Y,breakout_prev_high close=13000.00 prior20_high=11370.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,13000,replay,24.5507,2,+1127.53,N
2026-09-17,daytrading_3methods_breakout,,072950,8,no_slot,no_slot,N,Y,breakout_prev_high close=13530.00 prior20_high=11540.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,13530,replay,20.5119,2,+925.60,N
2026-09-17,daytrading_3methods_breakout,,406820,9,no_slot,no_slot,N,Y,breakout_prev_high close=2540.00 prior20_high=2160.00 vol=47,NA,NA,NA,,,,na,na,na,N,N,,,,2540,replay,17.5917,2,+779.58,N
2026-09-17,daytrading_3methods_breakout,,039560,10,no_slot,no_slot,N,Y,breakout_prev_high close=2600.00 prior20_high=2530.00 vol=10,NA,NA,NA,,,,na,na,na,N,N,,,,2600,replay,10.7885,2,+439.43,N
2026-09-17,minervini_volume_dryup,,002990,1,no_slot,no_slot,N,Y,volume_dryup recent/base=0.28 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,13630,replay,0.28,0.7,-60.00,N
2026-09-17,minervini_volume_dryup,,073240,2,held,held,N,Y,volume_dryup recent/base=0.26 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,7030,replay,0.26,0.7,-62.86,N
2026-09-17,minervini_volume_dryup,,006360,3,held,held,N,Y,volume_dryup recent/base=0.52 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,36700,replay,0.52,0.7,-25.71,N
2026-09-17,minervini_volume_dryup,,317400,4,no_slot,no_slot,N,Y,volume_dryup recent/base=0.66 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,10240,replay,0.66,0.7,-5.71,N
2026-09-17,minervini_volume_dryup,,119850,5,no_slot,no_slot,N,Y,volume_dryup recent/base=0.61 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,47350,replay,0.61,0.7,-12.86,N
2026-09-17,minervini_volume_dryup,,001450,6,no_slot,no_slot,N,N,rule_not_met,NA,NA,NA,,,,na,na,na,N,N,,,,,replay,0.74,0.7,+5.71,Y
2026-09-17,minervini_volume_dryup,,090430,7,no_slot,no_slot,N,Y,volume_dryup recent/base=0.63 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,144600,replay,0.63,0.7,-10.00,N
2026-09-17,minervini_volume_dryup,,005090,8,no_slot,no_slot,N,Y,volume_dryup recent/base=0.67 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,53300,replay,0.67,0.7,-4.29,N
2026-09-17,minervini_volume_dryup,,089860,9,no_slot,no_slot,N,Y,volume_dryup recent/base=0.51 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,48150,replay,0.51,0.7,-27.14,N
2026-09-17,minervini_volume_dryup,,282330,10,no_slot,no_slot,N,Y,volume_dryup recent/base=0.52 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,141500,replay,0.52,0.7,-25.71,N
2026-09-17,book_pullback_ma20,,024840,1,no_slot,no_slot,N,Y,daily_ma20_pull ma20=5447.50 low=5490.00 close=5630.00,NA,NA,NA,,,,na,na,na,N,N,,,,5630,replay,,,,
2026-09-17,book_pullback_ma20,,033790,2,no_slot,no_slot,N,Y,daily_ma20_pull ma20=7502.00 low=7380.00 close=7770.00,NA,NA,NA,,,,na,na,na,N,N,,,,7770,replay,,,,
2026-09-17,book_pullback_ma20,,232140,3,held,held,N,Y,daily_ma20_pull ma20=11480.50 low=11350.00 close=11890.00,NA,NA,NA,,,,na,na,na,N,N,,,,11890,replay,,,,
2026-09-17,book_pullback_ma20,,027360,4,no_slot,no_slot,N,Y,daily_ma20_pull ma20=3308.75 low=3270.00 close=3500.00,NA,NA,NA,,,,na,na,na,N,N,,,,3500,replay,,,,
2026-09-17,book_pullback_ma20,,043260,5,no_slot,no_slot,N,Y,daily_ma20_pull ma20=17143.00 low=16810.00 close=18560.00,NA,NA,NA,,,,na,na,na,N,N,,,,18560,replay,,,,
2026-09-17,book_pullback_ma20,,100130,6,no_slot,no_slot,N,Y,daily_ma20_pull ma20=1374.20 low=1355.00 close=1448.00,NA,NA,NA,,,,na,na,na,N,N,,,,1448,replay,,,,
2026-09-17,book_pullback_ma20,,125020,7,no_slot,no_slot,N,Y,daily_ma20_pull ma20=5851.50 low=5750.00 close=5890.00,NA,NA,NA,,,,na,na,na,N,N,,,,5890,replay,,,,
2026-09-17,book_pullback_ma20,,077360,8,no_slot,no_slot,N,Y,daily_ma20_pull ma20=9986.50 low=10090.00 close=10660.00,NA,NA,NA,,,,na,na,na,N,N,,,,10660,replay,,,,
2026-09-17,book_pullback_ma20,,204270,9,no_slot,no_slot,N,Y,daily_ma20_pull ma20=20355.50 low=20500.00 close=21550.00,NA,NA,NA,,,,na,na,na,N,N,,,,21550,replay,,,,
2026-09-17,book_pullback_ma20,,100790,10,no_slot,no_slot,N,Y,daily_ma20_pull ma20=15640.00 low=15900.00 close=16400.00,NA,NA,NA,,,,na,na,na,N,N,,,,16400,replay,,,,
2026-09-17,book_pullback_ma5,,069540,1,slot_available,slot_available,N,Y,ma5_pullback ma5=4130.00 low=4100.00 close=4410.00,Y,Y,Y,2,09:22:03,11:19:05,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4410,4410,log,,,,
2026-09-17,book_pullback_ma5,,046970,2,bought,bought,N,Y,ma5_pullback ma5=7086.00 low=6980.00 close=7240.00,Y,Y,Y,1,09:22:03,09:22:03,agree_Y,agree_Y,agree_Y,N,N,Y,Y,7240,7240,log,,,,
2026-09-17,book_pullback_ma5,,413630,3,slot_available,slot_available,N,Y,ma5_pullback ma5=4340.00 low=4290.00 close=4725.00,Y,Y,Y,1,11:19:05,11:19:05,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4725,4725,log,,,,
2026-09-17,book_pullback_ma5,,443670,4,slot_available,slot_available,N,Y,ma5_pullback ma5=4762.00 low=4855.00 close=5290.00,Y,Y,Y,1,11:19:05,11:19:05,agree_Y,agree_Y,agree_Y,N,N,Y,Y,5290,5290,log,,,,
2026-09-17,book_pullback_ma5,,093370,5,slot_available,slot_available,N,Y,ma5_pullback ma5=13994.00 low=14050.00 close=14530.00,Y,Y,Y,1,11:19:05,11:19:05,agree_Y,agree_Y,agree_Y,N,N,Y,Y,14530,14530,log,,,,
2026-09-17,book_pullback_ma5,,072950,6,bought,bought,N,Y,ma5_pullback ma5=10702.00 low=10740.00 close=13530.00,Y,Y,Y,1,11:19:06,11:19:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,13530,13530,log,,,,
2026-09-17,book_pullback_ma5,,003350,7,held,held,N,Y,ma5_pullback ma5=14720.00 low=14510.00 close=14950.00,NA,NA,NA,,,,na,na,na,N,N,,,,14950,replay,,,,
2026-09-17,book_pullback_ma5,,115440,8,no_slot,no_slot,N,Y,ma5_pullback ma5=8718.00 low=8760.00 close=9670.00,NA,NA,NA,,,,na,na,na,N,N,,,,9670,replay,,,,
2026-09-17,book_pullback_ma5,,005160,9,no_slot,no_slot,N,Y,ma5_pullback ma5=2953.00 low=3000.00 close=3490.00,NA,NA,NA,,,,na,na,na,N,N,,,,3490,replay,,,,
2026-09-17,book_pullback_ma5,,256840,10,no_slot,no_slot,N,Y,ma5_pullback ma5=2763.00 low=2755.00 close=2840.00,NA,NA,NA,,,,na,na,na,N,N,,,,2840,replay,,,,
2026-09-17,rs_leader,live,079650,1,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,6570,replay,,,,
2026-09-17,rs_leader,live,017900,2,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,10460,replay,,,,
2026-09-17,rs_leader,live,351320,3,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,1,09:05:14,09:05:14,agree_Y,agree_Y,agree_Y,N,N,Y,Y,3860,3860,log,,,,
2026-09-17,rs_leader,live,064290,4,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:05:14,09:11:09,agree_Y,agree_Y,agree_Y,N,N,Y,Y,50700,50700,log,,,,
2026-09-17,rs_leader,live,020120,5,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:05:14,09:16:52,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8980,8980,log,,,,
2026-09-17,rs_leader,live,024840,6,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:05:15,09:16:52,agree_Y,agree_Y,agree_Y,N,N,Y,Y,5630,5630,log,,,,
2026-09-17,rs_leader,live,036930,7,slot_available,slot_available,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:05:15,09:16:52,agree_Y,agree_Y,agree_Y,N,N,Y,Y,202000,202000,log,,,,
2026-09-17,rs_leader,live,092190,8,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:05:15,09:16:52,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8780,8780,log,,,,
2026-09-17,rs_leader,live,356680,9,slot_available,no_slot,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:05:15,09:11:11,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,17090,17090,log,,,,
2026-09-17,rs_leader,live,446540,10,slot_available,no_slot,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:05:15,09:11:11,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,8950,8950,log,,,,
2026-09-18,elder_ema_pullback,,012450,1,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=1058000<=ema13*1.02 close=109,Y,Y,Y,62,09:07:06,15:25:57,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1097000,1097000,log,,,,
2026-09-18,elder_ema_pullback,,000810,2,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=660000<=ema13*1.02 close=6660,Y,Y,Y,62,09:07:07,15:25:57,agree_Y,agree_Y,agree_Y,N,N,Y,Y,666000,666000,log,,,,
2026-09-18,elder_ema_pullback,,108490,3,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=300000<=ema13*1.02 close=3100,Y,Y,Y,62,09:07:07,15:25:58,agree_Y,agree_Y,agree_Y,N,N,Y,Y,310000,310000,log,,,,
2026-09-18,elder_ema_pullback,,086280,4,bought,bought,Y,Y,triple_screen_ema_pullback low=202000<=ema13*1.02 close=2060,Y,Y,Y,1,09:07:07,09:07:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,206000,206000,log,,,,
2026-09-18,elder_ema_pullback,,062040,5,held,held,N,N,rule_not_met,NA,NA,NA,,,,na,na,na,N,N,,,,,replay,,,,
2026-09-18,elder_ema_pullback,,005935,6,held,held,N,Y,triple_screen_ema_pullback low=191900<=ema13*1.02 close=1933,NA,NA,NA,,,,na,na,na,N,N,,,,193300,replay,,,,
2026-09-18,elder_ema_pullback,,005830,7,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=186100<=ema13*1.02 close=1928,Y,Y,Y,62,09:07:08,15:25:58,agree_Y,agree_Y,agree_Y,N,N,Y,Y,192800,192800,log,,,,
2026-09-18,elder_ema_pullback,,095340,8,held,held,N,Y,triple_screen_ema_pullback low=183900<=ema13*1.02 close=1879,NA,NA,NA,,,,na,na,na,N,N,,,,187900,replay,,,,
2026-09-18,elder_ema_pullback,,105560,9,held,held,N,Y,triple_screen_ema_pullback low=175400<=ema13*1.02 close=1792,NA,NA,NA,,,,na,na,na,N,N,,,,179200,replay,,,,
2026-09-18,elder_ema_pullback,,010950,10,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=142200<=ema13*1.02 close=1522,Y,Y,Y,62,09:07:08,15:25:58,agree_Y,agree_Y,agree_Y,N,N,Y,Y,152200,152200,log,,,,
2026-09-18,daytrading_3methods_breakout,,209640,1,bought,bought,Y,Y,breakout_prev_high close=3820.00 prior20_high=3245.00 vol=67,Y,Y,Y,1,09:02:13,09:02:13,agree_Y,agree_Y,agree_Y,N,N,N,Y,3820,3820,log,92.7448,2,+4537.24,
2026-09-18,daytrading_3methods_breakout,,072990,2,bought,bought,Y,Y,breakout_prev_high close=3210.00 prior20_high=3150.00 vol=12,Y,Y,Y,5,09:02:13,09:27:22,agree_Y,agree_Y,agree_Y,N,N,N,Y,3210,3210,log,74.3241,2,+3616.21,
2026-09-18,daytrading_3methods_breakout,,042370,3,bought,bought,Y,Y,breakout_prev_high close=11440.00 prior20_high=9030.00 vol=8,Y,Y,Y,6,09:02:13,09:33:39,agree_Y,agree_Y,agree_Y,N,N,N,Y,11440,11440,log,70.1453,2,+3407.27,
2026-09-18,daytrading_3methods_breakout,,396270,4,bought,bought,Y,Y,breakout_prev_high close=2405.00 prior20_high=2230.00 vol=62,Y,Y,Y,7,09:02:14,09:39:48,agree_Y,agree_Y,agree_Y,N,N,N,Y,2405,2405,log,58.1372,2,+2806.86,
2026-09-18,daytrading_3methods_breakout,,051160,5,slot_available,slot_available,Y,Y,breakout_prev_high close=11980.00 prior20_high=10930.00 vol=,Y,Y,Y,6,09:02:14,09:33:40,agree_Y,agree_Y,agree_Y,N,N,N,Y,11980,11980,log,54.2693,2,+2613.47,
