arm,lot_id,tier,strategy,code,entry_date,entry_basis,entry_price,qty,qty_basis,notional_won,signal_basis,crash_blocked,lift_time,d5_flags,other_holder_live,buy_id,is_repeat_while_open,open_lot_seq,days_since_open_lot,exit_status,exit_reason,exit_phase,exit_date,exit_price,ret_pct,hold_days,pnl_won,flags
B1_ub,B1U-0081,main,elder_ema_pullback,108490,2026-09-22,band_touch,311500,3,amount,934500,log,N,,,,,N,1,,open,open,,2026-09-23,301000,-3.37,1,-31500,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0082,main,elder_ema_pullback,131290,2026-09-22,D_open,275000,3,amount,825000,log,N,,,,,N,1,,open,open,,2026-09-23,289000,+5.09,1,42000,mark_to_market(마지막 종가)
B1_ub,B1U-0083,main,elder_ema_pullback,443060,2026-09-22,band_touch,242000,4,amount,968000,replay,N,,,,,N,1,,open,open,,2026-09-23,239000,-1.24,1,-12000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0084,main,minervini_volume_dryup,005090,2026-09-22,D_open,54700,18,amount,984600,log,N,,,,,N,1,,closed,sl,after0902,2026-09-23,50324,-8.00,1,-78768,
B1_ub,B1U-0085,main,minervini_volume_dryup,006340,2026-09-22,D_open,13870,72,amount,998640,log,N,,,book_pullback_ma20(09-21),,Y,2,1,open,open,,2026-09-23,13490,-2.74,1,-27360,mark_to_market(마지막 종가)
B1_ub,B1U-0086,main,minervini_volume_dryup,006360,2026-09-22,D_open,37450,26,amount,973700,replay,N,,,,,Y,2,1,closed,sl,after0902,2026-09-23,34454,-8.00,1,-77896,
B1_ub,B1U-0087,main,minervini_volume_dryup,007340,2026-09-22,D_open,49850,20,amount,997000,log,N,,,,,Y,2,1,open,open,,2026-09-23,47900,-3.91,1,-39000,mark_to_market(마지막 종가)
B1_ub,B1U-0088,main,minervini_volume_dryup,028670,2026-09-22,D_open,5870,170,amount,997900,log,N,,,,,N,1,,open,open,,2026-09-23,5600,-4.60,1,-45900,mark_to_market(마지막 종가)
B1_ub,B1U-0089,main,minervini_volume_dryup,088350,2026-09-22,D_open,5790,172,amount,995880,log,N,,,,,Y,2,1,open,open,,2026-09-23,5640,-2.59,1,-25800,mark_to_market(마지막 종가)
B1_ub,B1U-0090,main,minervini_volume_dryup,090430,2026-09-22,D_open,144800,6,amount,868800,log,N,,,,,Y,2,1,open,open,,2026-09-23,142500,-1.59,1,-13800,mark_to_market(마지막 종가)
B1_ub,B1U-0091,main,minervini_volume_dryup,144960,2026-09-22,D_open,12020,83,amount,997660,log,N,,,,,N,1,,open,open,,2026-09-23,12790,+6.41,1,63910,mark_to_market(마지막 종가)
B1_ub,B1U-0092,main,minervini_volume_dryup,161890,2026-09-22,D_open,145600,6,amount,873600,log,N,,,,,N,1,,open,open,,2026-09-23,147000,+0.96,1,8400,mark_to_market(마지막 종가)
B1_ub,B1U-0093,main,minervini_volume_dryup,241710,2026-09-22,D_open,129000,7,amount,903000,replay,N,,,,,N,1,,open,open,,2026-09-23,127300,-1.32,1,-11900,mark_to_market(마지막 종가)
B1_ub,B1U-0094,main,rs_leader,000500,2026-09-22,band_touch,328055,3,amount,984165,replay,N,,,,,Y,2,1,open,open,,2026-09-23,318500,-2.91,1,-28665,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0095,main,rs_leader,001820,2026-09-22,D_open,150000,6,amount,900000,log,N,,,,,N,1,,open,open,,2026-09-23,146900,-2.07,1,-18600,mark_to_market(마지막 종가)
B1_ub,B1U-0096,main,rs_leader,017900,2026-09-22,D_open,10570,94,amount,993580,log,N,,,,,Y,2,1,closed,sl,after0902,2026-09-23,9724.4,-8.00,1,-79486,
B1_ub,B1U-0097,main,rs_leader,020120,2026-09-22,D_open,8110,123,amount,997530,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,7461.2,-8.00,0,-79802,
B1_ub,B1U-0098,main,rs_leader,024840,2026-09-22,D_open,6460,154,amount,994840,replay,N,,,,,Y,2,1,open,open,,2026-09-23,6350,-1.70,1,-16940,mark_to_market(마지막 종가)
B1_ub,B1U-0099,main,rs_leader,032580,2026-09-22,D_open,6600,151,amount,996600,replay,N,,,,,N,1,,open,open,,2026-09-23,7020,+6.36,1,63420,mark_to_market(마지막 종가)
B1_ub,B1U-0100,main,rs_leader,036930,2026-09-22,band_touch,211665,4,amount,846660,log,N,,,elder_ema_pullback(09-17),,Y,2,1,open,open,,2026-09-23,209500,-1.02,1,-8660,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0101,main,rs_leader,351320,2026-09-22,D_open,3740,267,amount,998580,replay,N,,,,,N,1,,open,open,,2026-09-23,3665,-2.01,1,-20025,mark_to_market(마지막 종가)
B1_ub,B1U-0102,main,book_pullback_ma20,003280,2026-09-23,D_open,1801,555,amount,999555,replay,N,,,,,N,1,,open,open,,2026-09-23,1777,-1.33,0,-13320,mark_to_market(마지막 종가)
B1_ub,B1U-0103,main,book_pullback_ma20,008970,2026-09-23,band_touch,1181.7,846,amount,999718,log,N,,throttle,,,N,1,,open,open,,2026-09-23,1130,-4.38,0,-43738,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0104,main,book_pullback_ma20,018000,2026-09-23,D_open,1240,806,amount,999440,replay,N,,,,,Y,2,2,open,open,,2026-09-23,1290,+4.03,0,40300,mark_to_market(마지막 종가)
B1_ub,B1U-0105,main,book_pullback_ma20,024060,2026-09-23,D_open,12530,79,amount,989870,log,N,,,,,N,1,,open,open,,2026-09-23,12360,-1.36,0,-13430,mark_to_market(마지막 종가)
B1_ub,B1U-0106,main,book_pullback_ma20,025980,2026-09-23,D_open,5400,185,amount,999000,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,5220,-3.33,0,-33300,mark_to_market(마지막 종가)
B1_ub,B1U-0107,main,book_pullback_ma20,047770,2026-09-23,D_open,3750,266,amount,997500,log,N,,throttle,,,Y,2,2,open,open,,2026-09-23,3785,+0.93,0,9310,mark_to_market(마지막 종가)
B1_ub,B1U-0108,main,book_pullback_ma20,090460,2026-09-23,D_open,20100,49,amount,984900,log,N,,throttle,,,N,1,,open,open,,2026-09-23,20250,+0.75,0,7350,mark_to_market(마지막 종가)
B1_ub,B1U-0109,main,book_pullback_ma20,187660,2026-09-23,D_open,6600,151,amount,996600,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,6630,+0.45,0,4530,mark_to_market(마지막 종가)
B1_ub,B1U-0110,main,book_pullback_ma20,299660,2026-09-23,band_touch,2913.85,343,amount,999451,log,N,,throttle,,,N,1,,open,open,,2026-09-23,2620,-10.08,0,-100791,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0111,main,book_pullback_ma20,388050,2026-09-23,band_touch,10867.6,92,amount,999819,log,N,,throttle,,,Y,2,2,open,open,,2026-09-23,10280,-5.41,0,-54059,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0112,main,book_pullback_ma5,047770,2026-09-23,D_open,3750,266,amount,997500,log,N,,throttle,,,N,1,,open,open,,2026-09-23,3785,+0.93,0,9310,mark_to_market(마지막 종가)
B1_ub,B1U-0113,main,book_pullback_ma5,050890,2026-09-23,D_open,9460,105,amount,993300,log,N,,throttle,,,N,1,,open,open,,2026-09-23,9530,+0.74,0,7350,mark_to_market(마지막 종가)
B1_ub,B1U-0114,main,book_pullback_ma5,071090,2026-09-23,D_open,3450,289,amount,997050,log,N,,throttle,,,N,1,,closed,sl,entry_day,2026-09-23,3346.5,-3.00,0,-29912,
B1_ub,B1U-0115,main,book_pullback_ma5,217590,2026-09-23,D_open,14650,68,amount,996200,log,N,,throttle_delay,,,N,1,,closed,sl,entry_day,2026-09-23,14210.5,-3.00,0,-29886,
B1_ub,B1U-0116,main,book_pullback_ma5,255220,2026-09-23,band_touch,1091.25,916,amount,999585,log,N,,throttle,,,N,1,,open,open,,2026-09-23,1196,+9.60,0,95951,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0117,main,book_pullback_ma5,299660,2026-09-23,band_touch,2913.85,343,amount,999451,log,N,,throttle,,,N,1,,open,open,,2026-09-23,2620,-10.08,0,-100791,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0118,main,book_pullback_ma5,321370,2026-09-23,D_open,1727,579,amount,999933,log,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,1986.05,+15.00,0,149990,
B1_ub,B1U-0119,main,book_pullback_ma5,357580,2026-09-23,band_touch,7039.7,142,amount,999637,log,N,,throttle,,,N,1,,open,open,,2026-09-23,7040,+0.00,0,43,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0120,main,book_pullback_ma5,452260,2026-09-23,D_open,2690,371,amount,997990,log,N,,throttle,,,Y,2,1,open,open,,2026-09-23,2765,+2.79,0,27825,mark_to_market(마지막 종가)
B1_ub,B1U-0121,main,book_pullback_ma5,457370,2026-09-23,band_touch,11514,86,amount,990204,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,11290,-1.95,0,-19264,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0122,main,daytrading_3methods_breakout,049470,2026-09-23,D_open,3100,322,amount,998200,replay,N,,,,,N,1,,open,open,,2026-09-23,2965,-4.35,0,-43470,mark_to_market(마지막 종가)
B1_ub,B1U-0123,main,daytrading_3methods_breakout,051370,2026-09-23,D_open,7150,139,amount,993850,log,N,,,,,N,1,,open,open,,2026-09-23,7000,-2.10,0,-20850,mark_to_market(마지막 종가)
B1_ub,B1U-0124,main,daytrading_3methods_breakout,067280,2026-09-23,D_open,25800,38,amount,980400,replay,N,,,,,N,1,,open,open,,2026-09-23,25950,+0.58,0,5700,mark_to_market(마지막 종가)
B1_ub,B1U-0125,main,daytrading_3methods_breakout,068930,2026-09-23,D_open,9700,103,amount,999100,replay,N,,,,,N,1,,open,open,,2026-09-23,9600,-1.03,0,-10300,mark_to_market(마지막 종가)
B1_ub,B1U-0126,main,daytrading_3methods_breakout,085670,2026-09-23,D_open,3160,316,amount,998560,replay,N,,,,,N,1,,open,open,,2026-09-23,3105,-1.74,0,-17380,mark_to_market(마지막 종가)
B1_ub,B1U-0127,main,daytrading_3methods_breakout,299170,2026-09-23,D_open,1588,629,amount,998852,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,1429.2,-10.00,0,-99885,
B1_ub,B1U-0128,main,daytrading_3methods_breakout,303810,2026-09-23,band_touch,3126.05,319,amount,997210,log,N,,,,,N,1,,open,open,,2026-09-23,2800,-10.43,0,-104010,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0129,main,daytrading_3methods_breakout,393210,2026-09-23,D_open,3310,302,amount,999620,log,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,3641,+10.00,0,99962,
B1_ub,B1U-0130,main,daytrading_3methods_breakout,439580,2026-09-23,D_open,3050,327,amount,997350,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,2745,-10.00,0,-99735,
B1_ub,B1U-0131,main,daytrading_3methods_breakout,486990,2026-09-23,band_touch,23226.5,43,amount,998740,replay,N,,,,,N,1,,open,open,,2026-09-23,20350,-12.38,0,-123690,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0132,main,deep_mr_dev20,298380,2026-09-23,D_open,49700,20,amount,994000,log,N,,,,,N,1,,open,open,,2026-09-23,50800,+2.21,0,22000,mark_to_market(마지막 종가)
B1_ub,B1U-0133,main,deep_mr_dev20,475830,2026-09-23,D_open,25550,39,amount,996450,log,N,,,,,N,1,,open,open,,2026-09-23,25000,-2.15,0,-21450,mark_to_market(마지막 종가)
B1_ub,B1U-0134,main,elder_ema_pullback,003670,2026-09-23,band_touch,187900,5,amount,939500,replay,N,,,,,N,1,,open,open,,2026-09-23,179900,-4.26,0,-40000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0135,main,elder_ema_pullback,010950,2026-09-23,band_touch,157000,6,amount,942000,log,N,,,,,N,1,,open,open,,2026-09-23,155600,-0.89,0,-8400,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0136,main,elder_ema_pullback,128940,2026-09-23,band_touch,509000,1,amount,509000,log,N,,,,,N,1,,open,open,,2026-09-23,520000,+2.16,0,11000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0137,main,elder_ema_pullback,357780,2026-09-23,band_touch,348000,2,amount,696000,log,N,,,,,N,1,,open,open,,2026-09-23,370000,+6.32,0,44000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0138,main,elder_ema_pullback,443060,2026-09-23,D_open,247000,4,amount,988000,replay,N,,,,,Y,2,1,open,open,,2026-09-23,239000,-3.24,0,-32000,mark_to_market(마지막 종가)
B1_ub,B1U-0139,main,minervini_volume_dryup,002990,2026-09-23,D_open,13410,74,amount,992340,replay,N,,,,,Y,2,2,open,open,,2026-09-23,13010,-2.98,0,-29600,mark_to_market(마지막 종가)
B1_ub,B1U-0140,main,minervini_volume_dryup,006340,2026-09-23,D_open,13860,72,amount,997920,log,N,,,book_pullback_ma20(09-21),,Y,3,2,open,open,,2026-09-23,13490,-2.67,0,-26640,mark_to_market(마지막 종가)
B1_ub,B1U-0141,main,minervini_volume_dryup,006360,2026-09-23,D_open,37400,26,amount,972400,replay,N,,,,,Y,3,2,closed,sl,entry_day,2026-09-23,34408,-8.00,0,-77792,
B1_ub,B1U-0142,main,minervini_volume_dryup,007340,2026-09-23,D_open,49600,20,amount,992000,log,N,,,,,Y,3,2,open,open,,2026-09-23,47900,-3.43,0,-34000,mark_to_market(마지막 종가)
B1_ub,B1U-0143,main,minervini_volume_dryup,028670,2026-09-23,D_open,5760,173,amount,996480,log,N,,,,,Y,2,1,open,open,,2026-09-23,5600,-2.78,0,-27680,mark_to_market(마지막 종가)
B1_ub,B1U-0144,main,minervini_volume_dryup,088350,2026-09-23,D_open,5640,177,amount,998280,log,N,,,,,Y,3,2,open,open,,2026-09-23,5640,+0.00,0,0,mark_to_market(마지막 종가)
B1_ub,B1U-0145,main,minervini_volume_dryup,090430,2026-09-23,D_open,141000,7,amount,987000,log,N,,,,,Y,3,2,open,open,,2026-09-23,142500,+1.06,0,10500,mark_to_market(마지막 종가)
B1_ub,B1U-0146,main,minervini_volume_dryup,161890,2026-09-23,D_open,144300,6,amount,865800,log,N,,,,,Y,2,1,open,open,,2026-09-23,147000,+1.87,0,16200,mark_to_market(마지막 종가)
B1_ub,B1U-0147,main,minervini_volume_dryup,181710,2026-09-23,D_open,57200,17,amount,972400,log,N,,,,,N,1,,open,open,,2026-09-23,56000,-2.10,0,-20400,mark_to_market(마지막 종가)
B1_ub,B1U-0148,main,minervini_volume_dryup,241710,2026-09-23,D_open,125300,7,amount,877100,replay,N,,,,,Y,2,1,open,open,,2026-09-23,127300,+1.60,0,14000,mark_to_market(마지막 종가)
B1_ub,B1U-0149,main,rs_leader,001820,2026-09-23,D_open,151200,6,amount,907200,log,N,,throttle_delay,,,Y,2,1,open,open,,2026-09-23,146900,-2.84,0,-25800,mark_to_market(마지막 종가)
B1_ub,B1U-0150,main,rs_leader,006340,2026-09-23,D_open,13860,72,amount,997920,log,N,,throttle,book_pullback_ma20(09-21),,Y,2,2,open,open,,2026-09-23,13490,-2.67,0,-26640,mark_to_market(마지막 종가)
B1_ub,B1U-0151,main,rs_leader,017900,2026-09-23,D_open,10230,97,amount,992310,replay,N,,,,,Y,3,2,open,open,,2026-09-23,9880,-3.42,0,-33950,mark_to_market(마지막 종가)
B1_ub,B1U-0152,main,rs_leader,024840,2026-09-23,band_touch,6622.9,150,amount,993435,log,N,,throttle_delay,,,Y,3,2,open,open,,2026-09-23,6350,-4.12,0,-40935,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0153,main,rs_leader,032580,2026-09-23,D_open,6460,154,amount,994840,log,N,,,,,Y,2,1,open,open,,2026-09-23,7020,+8.67,0,86240,mark_to_market(마지막 종가)
B1_ub,B1U-0154,main,rs_leader,036930,2026-09-23,D_open,205500,4,amount,822000,log,N,,throttle,elder_ema_pullback(09-17),,Y,3,2,open,open,,2026-09-23,209500,+1.95,0,16000,mark_to_market(마지막 종가)
B1_ub,B1U-0155,main,rs_leader,064290,2026-09-23,D_open,56200,17,amount,955400,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,54800,-2.49,0,-23800,mark_to_market(마지막 종가)
B1_ub,B1U-0156,main,rs_leader,131290,2026-09-23,D_open,280000,3,amount,840000,log,N,,throttle,elder_ema_pullback(09-22),,N,1,,open,open,,2026-09-23,289000,+3.21,0,27000,mark_to_market(마지막 종가)
B1_ub,B1U-0157,main,rs_leader,159010,2026-09-23,D_open,24900,40,amount,996000,log,N,,throttle,,,N,1,,closed,tp,entry_day,2026-09-23,28635,+15.00,0,149400,
B1_ub,B1U-0158,main,rs_leader,222800,2026-09-23,D_open,148200,6,amount,889200,log,N,,throttle,elder_ema_pullback(09-09),,N,1,,open,open,,2026-09-23,149500,+0.88,0,7800,mark_to_market(마지막 종가)
